row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,5_Ext_blank.mzXML Peak height,13_Brote_50 _ 1mg_3.mzXML Peak height,35_Brote_76_08mg_3.mzXML Peak height,10_QC.mzXML Peak height,52_Brote_14_5mg_3.mzXML Peak height,15_Brote_76_08mg_1.mzXML Peak height,34_Brote_14_5mg_2.mzXML Peak height,11_Callo_52_9mg_3.mzXML Peak height,41_Brote_12_5mg_3.mzXML Peak height,65_QC.mzXML Peak height,17_Brote_33_5 mg_3.mzXML Peak height,49_Brote_27_8 mg_2.mzXML Peak height,40_Brote_6_6mg_2.mzXML Peak height,31_Brote_22_3mg_3.mzXML Peak height,29_Brote_25_ 3 mg_3.mzXML Peak height,30_Brote_33_4mg_2.mzXML Peak height,48_Brote_6_8mg_3.mzXML Peak height,20_Brote_6_6mg_1.mzXML Peak height,60_Brote_50 _ 1mg_1.mzXML Peak height,27_Brote_12_5mg_2.mzXML Peak height,50_Brote_24_ 8mg_1.mzXML Peak height,22_Brote_76_08mg_2.mzXML Peak height,43_Brote_33_5 mg_2.mzXML Peak height,36_Callo_40_2mg_1.mzXML Peak height,45_Callo_52_9mg_2.mzXML Peak height,55_QC.mzXML Peak height,46_Brote_33_4mg_3.mzXML Peak height,64_Brote_25_ 3 mg_2.mzXML Peak height,16_Brote_25_ 3 mg_1.mzXML Peak height,59_Callo_40_2mg_2.mzXML Peak height,9_QC.mzXML Peak height,53_Brote_24_ 8mg_2.mzXML Peak height,39_Callo_52_9mg_1.mzXML Peak height,62_Callo_56_2mg_1.mzXML Peak height,54_Brote_44_2 mg_1.mzXML Peak height,24_Brote_33_4mg_1.mzXML Peak height,12_Brote_14_5mg_1.mzXML Peak height,66_QC.mzXML Peak height,21_QC.mzXML Peak height,51_Brote_33_5 mg_1.mzXML Peak height,19_Brote_22_3mg_2.mzXML Peak height,63_Brote_6_8mg_2.mzXML Peak height,44_QC.mzXML Peak height,58_Brote_22_3mg_1.mzXML Peak height,28_Brote_24_ 8mg_3.mzXML Peak height,57_Brote_27_8 mg_3.mzXML Peak height,37_Brote_27_8 mg_1.mzXML Peak height,25_Brote_44_2 mg_3.mzXML Peak height,47_Brote_12_5mg_1.mzXML Peak height,14_Brote_44_2 mg_2.mzXML Peak height,26_Brote_6_8mg_1.mzXML Peak height,18_Brote_6_6mg_2.mzXML Peak height,38_Callo_40_2mg_3.mzXML Peak height,23_Brote_50 _ 1mg_2.mzXML Peak height,61_Callo_56_2mg_3.mzXML Peak height,32_QC.mzXML Peak height,42_Callo_56_2mg_2.mzXML Peak height,
4475,71.0044006643594,31.606327,,,,,,,,,,,0,9080.85,44732.656,14456.719,118600.4,47243.902,111641.445,6261.8247,39588.9,21114.164,33428.727,97923.48,34228.38,60953.14,25168.227,37708.82,21294.498,37585.383,8952.567,45761.68,15336.269,44521.02,62628.637,18171.5,10588.5205,37065.56,40293.113,32366.402,25924.838,18110.094,19298.943,14561.806,10726.695,14449.529,51594.004,39136.566,57793.668,35557.414,23341.598,54594.996,44916.055,19655.32,35697.367,60490.133,12581.501,83960.53,91497.08,57917.992,43144.35,54698.387,15205.9,34512.38,19856.146,10864.315,13565.192,38452.85,15047.54,
4488,69.0101372107293,31.933334,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019.0,0,0,0,0,0,0,0,0,0,0,1930.0,0,0,0,0,0,0,0,0,0,0,0,0,1734.3129,0,0,0,0,0,0,0,0,0,0,0,0,
4495,71.03232487772772,31.953333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,978.98596,1336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071.0,0,0,0,0,0,0,0,0,0,0,0,0,1132.0,0,0,0,1177.0,0,0,1181.8685,0,0,0,0,0,0,0,0,0,0,
4496,74.00020631849128,32.101044,,,,,,,,,,,14766.369,22873.283,34033.688,19112.854,64557.75,28079.291,45665.848,24906.725,41365.832,39072.66,23723.176,49270.96,75357.086,46148.47,28407.402,28896.24,41791.434,72190.945,55773.69,35379.242,120464.68,27894.72,42655.16,47149.67,81021.01,78328.42,43437.402,63812.117,22647.693,82512.76,25201.229,105277.63,60501.816,70062.69,55324.65,28050.992,19923.102,70776.945,29927.477,43315.613,30937.652,48258.836,49134.58,74712.23,54858.137,55898.22,40374.67,45839.336,61777.48,32127.266,26715.883,55402.258,52152.953,30846.693,67117.195,71643.16,41455.793,
4497,73.01552404369276,32.20875,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3685.8604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3303.615,0,0,0,0,0,0,0,0,0,0,0,4738.356,0,0,0,0,3927.2563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4500,67.00538205338424,32.289,,,,,,,,,,,0,0,0,0,1508.4031,0,0,0,0,0,0,1401.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260.5724,1111.4188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232.4537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4509,55.00172609390543,32.349163,,,,,,,,,,,0,4005.7856,2369.0,3012.0,0,0,2633.0,3990.0,0,0,2830.0,0,0,0,0,2527.0,0,0,0,0,0,0,0,2512.9102,0,0,0,0,0,0,0,0,0,0,0,2614.0,0,0,0,0,0,0,0,0,2986.0,0,0,0,0,3914.5027,0,0,0,3592.0,0,0,0,
4517,55.00130245993394,32.369286,,,,,,,,,,,0,0,0,0,0,4858.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3930.9941,0,3280.301,0,0,0,0,0,0,3906.0,0,3362.0,0,3664.2615,0,0,0,3924.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4532,174.00616124820573,32.437004,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3379.2056,0,3413.847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2292.7822,0,0,2679.4927,0,0,0,0,0,0,0,0,0,0,0,0,0,2943.4478,0,0,0,0,
4533,174.00436844602277,32.43762,,,,,,,,,,,0,0,0,0,5438.3813,0,3818.483,0,5731.707,0,0,0,10520.004,5768.2095,3340.412,2885.9402,12866.911,7596.042,0,3602.113,0,0,3523.274,0,0,0,3687.201,4271.1064,0,0,0,0,0,0,0,0,0,0,0,3320.322,4511.388,12164.579,4711.996,0,0,0,0,0,7184.0728,0,8005.0225,7477.232,0,0,0,3484.278,0,
4534,174.00664870783572,32.438,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2262.3787,1210.9918,0,2608.7542,2008.8882,0,0,0,0,0,0,2247.0078,1606.9124,0,2321.402,0,0,0,0,0,0,0,0,0,1282.5198,0,2554.701,0,0,1103.0594,0,0,0,0,0,0,0,
4545,55.00104939785237,32.52667,,,,,,,,,,,0,0,0,0,2170.787,0,0,0,0,0,0,0,0,0,0,2469.5354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1953.0,0,0,0,0,0,0,
4558,55.00132251011083,32.563335,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3053.083,0,0,0,0,0,0,0,0,0,0,2975.928,0,0,0,0,0,0,0,0,0,0,0,0,3570.5315,0,0,0,0,0,0,0,0,0,0,0,0,
4578,66.99931303295813,32.587723,,,,,,,,,,,0,0,0,0,0,3763.646,0,2674.9614,0,0,0,1452.662,0,0,0,0,0,0,0,3482.4849,0,0,1701.4015,0,0,0,0,0,3533.3713,0,2616.2092,0,0,0,0,2470.0,0,0,1751.8627,0,1913.0,0,0,0,0,0,0,0,0,2449.9746,0,0,0,0,0,0,0,
4581,67.0007741477516,32.593334,,,,,,,,,,,0,0,0,0,0,0,0,0,2613.4434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2506.2449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1646.6774,0,0,0,0,0,0,0,0,
4621,54.999885473053894,32.704998,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13363.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11264.154,0,17056.082,
4623,55.00029916162138,32.708332,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,24475.857,0,0,0,0,24498.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26139.566,0,0,0,0,0,
4652,66.99860949901058,32.821003,,,,,,,,,,,0,0,1887.373,0,1872.9716,0,2318.847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901.3394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1819.6855,0,0,0,0,0,0,0,0,0,0,
4653,66.99814317664617,32.823845,,,,,,,,,,,0,0,0,0,0,0,0,0,0,832.9954,0,1569.0,0,0,0,0,1222.759,0,1208.6077,0,0,0,0,0,0,1062.0,1333.7192,1343.0,0,0,0,0,0,0,1554.0,0,0,958.74896,0,1317.6031,0,900.4805,0,1010.0,0,1106.0,0,0,0,0,0,0,0,0,0,0,0,
4659,66.99952799358974,32.836666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499.1628,0,1756.508,0,1892.8333,0,0,0,0,1460.0,0,1517.4796,0,0,0,0,0,0,0,0,1442.0281,0,0,0,0,0,0,2114.118,0,0,0,2306.3374,0,0,0,1451.0961,0,
4702,55.00081794328393,33.018333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2262.0,0,0,0,0,0,0,2119.0,0,0,0,0,0,0,0,0,0,2541.0222,0,0,0,0,
4705,91.00783065375586,33.02,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2529.0,1795.2488,0,0,0,0,0,0,0,0,1746.0033,0,0,1729.6431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824.3743,0,
4711,69.00843899799825,33.03625,,,,,,,,,,,0,0,0,0,0,0,0,0,0,972.0,0,0,0,0,0,0,0,0,1239.269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1233.0,0,0,0,0,0,873.93134,0,0,0,0,0,0,0,0,0,0,0,
4714,55.00092950433215,33.040997,,,,,,,,,,,0,0,0,0,0,0,0,0,3421.968,0,0,0,0,0,0,0,0,0,0,3839.4944,2578.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030.2427,0,0,3324.591,0,0,0,0,0,
4715,55.002315380390414,33.040997,,,,,,,,,,,0,0,0,0,2570.0,0,2645.602,0,0,0,0,0,3175.8323,0,0,0,0,3475.0793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2902.4438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4787,66.999622958143,33.475002,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1377.4724,0,0,0,0,0,0,0,0,0,0,0,1498.4161,0,0,0,0,0,0,0,0,0,0,0,0,1441.1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4791,66.99901713545022,33.486664,,,,,,,,,,,0,0,1283.6534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546.1344,0,0,1009.763,0,
4803,114.05431443510281,33.533333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7186.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7049.1255,0,7988.6523,
4807,54.99960104335331,33.555,,,,,,,,,,,0,3012.778,0,0,0,0,0,0,0,0,0,0,0,0,2239.0,0,0,0,0,0,0,0,0,0,1972.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3263.0,0,0,0,0,0,0,0,0,
4865,66.99983928334366,33.91,,,,,,,,,,,0,0,1161.3815,0,1311.0602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4881,58.99741784502967,34.22375,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7506.2583,0,0,0,8892.614,0,0,0,0,0,0,0,8303.071,0,0,0,0,0,0,0,0,0,0,0,0,8379.678,0,0,0,0,0,0,
4888,58.99675866307092,34.231873,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7876.8994,0,0,6840.4478,0,8712.702,0,5149.88,0,0,0,0,0,0,0,7808.601,6763.8916,6448.8086,0,0,0,0,0,0,7487.112,0,0,0,0,0,0,0,0,0,
4892,58.998060477833526,34.238678,,,,,,,,,,,0,0,0,0,22327.135,0,23492.848,0,18913.014,0,0,8175.78,0,8821.347,10789.317,0,14621.748,0,0,18724.129,11830.967,0,0,0,11337.642,0,0,21730.408,0,0,0,11971.181,10139.113,0,0,0,0,0,0,0,0,12277.753,9821.903,0,0,0,0,0,20707.92,0,0,28039.602,8250.801,0,0,10168.729,0,
4912,66.99873728318275,34.60413,,,,,,,,,,,0,0,1199.354,0,1320.0641,0,0,0,1611.8745,760.0,950.1043,0,1457.354,0,0,1211.4358,1045.4596,1408.0425,0,0,0,1389.2802,1242.0353,0,1364.1481,0,1130.8624,1027.0719,1258.0,864.1739,0,1303.4086,0,0,954.0,1130.5819,0,0,0,964.8408,0,0,0,0,1174.7267,0,0,0,1408.5903,0,0,0,1283.7742,0,0,0,0,
4915,66.99971951516729,34.615,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1062.0,0,0,0,0,0,0,1175.0333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944.15234,0,
4917,69.00767095711059,34.8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1219.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188.8944,0,0,0,0,0,0,2005.9464,0,0,0,
4918,69.01214968331,34.81667,,,,,,,,,,,0,0,0,0,0,0,0,0,2155.2336,0,0,0,1897.4518,0,0,0,0,2049.9287,0,2419.0542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970.9852,0,0,2046.7126,0,0,0,0,0,
4919,57.01169091069708,35.02,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2616.3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2501.939,0,0,0,0,0,0,0,0,2553.3325,0,0,0,0,0,0,
4921,57.01882229225629,35.04333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2791.3745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2041.6172,0,0,0,0,0,0,0,0,2936.7766,0,0,0,0,0,
4933,55.00170526544228,35.832657,,,,,,,,,,,0,0,2068.0579,0,4068.2659,0,3272.3894,0,0,1705.422,0,3250.1445,5834.9204,2345.441,0,0,0,5476.6514,2600.2644,0,4914.204,0,2641.3906,0,4381.01,2855.4,1874.7375,1946.0,0,2223.4592,0,4749.3022,3855.6875,3180.404,2457.059,0,0,2768.8875,0,2416.208,0,0,2486.7747,2507.3896,3025.1318,3112.246,2897.195,2588.672,0,0,0,4805.824,0,0,3071.8438,2963.9255,3076.0,
4935,69.01119934452353,35.838997,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228.0,0,0,0,0,0,1407.0,0,1419.8582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254.0,0,0,0,0,0,0,0,0,0,0,0,1533.3809,0,0,0,0,
4938,97.04661004008004,37.420662,,,,,,,,,,,0,0,1366.0,0,1330.0,0,0,0,0,0,0,1655.0,0,1637.0,0,0,0,0,0,0,0,0,1380.0,0,1437.3616,0,1166.0,0,0,0,0,2652.0,0,0,1184.1693,0,0,0,0,0,0,0,0,1410.0,2060.4348,1438.0,1658.0,1523.0,0,0,0,0,1314.3082,0,0,0,0,
4939,97.04499340656272,37.4225,,,,,,,,,,,0,0,0,0,0,0,1147.9042,0,0,0,0,0,0,0,0,1103.7101,0,0,0,0,0,1224.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1233.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4955,67.002600278107,38.42375,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.0,0,0,0,954.0,0,0,0,0,0,0,0,854.8843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354.3177,
4958,66.99985713519291,38.431,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964.59204,0,0,0,0,0,1420.0,0,0,0,0,0,0,0,0,1235.3674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155.2697,1099.559,0,
4962,73.00392457907822,38.478333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3152.0273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2924.9202,0,0,0,0,0,0,0,0,0,0,0,3953.0388,0,0,0,2828.0664,3183.0735,0,0,0,0,0,3293.933,0,0,0,0,0,0,0,0,
4968,58.0052887027683,38.605,,,,,,,,,,,0,0,5237.434,0,0,5696.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6190.743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4970,58.00096896042678,38.61667,,,,,,,,,,,0,0,0,0,8503.057,0,0,0,5808.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5942.4683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4971,58.002232672281764,38.62,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5777.419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4289.2197,0,6372.847,
4984,57.00190955464349,39.076107,,,,,,,,,,,0,0,4243.6235,3668.9229,11721.875,2699.488,9816.943,2908.307,11112.759,8683.274,2536.1,5321.74,0,3687.479,5867.5938,4106.7334,16647.945,13794.956,3703.025,8679.904,0,4121.426,4636.5127,5197.896,11358.132,6020.199,5523.767,0,3401.8643,6089.9575,3872.8098,0,8340.657,10971.783,3850.519,3578.674,0,7052.3228,7648.202,4640.997,3922.39,19336.92,9672.073,3683.3113,7950.029,3759.7173,3887.3257,3532.992,10925.297,0,13231.959,10828.993,5665.203,4250.4404,9943.965,6984.1543,7429.797,
4985,57.000914885595684,39.076668,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11115.397,0,0,0,0,0,0,12939.26,0,0,0,11615.749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4989,172.00529595277578,39.199448,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2250.5776,0,0,0,0,0,0,0,0,5094.6387,0,0,0,0,0,1956.0,2532.025,0,0,0,0,0,0,0,0,0,0,0,2672.5017,1752.3809,0,0,0,3023.0,0,0,0,0,0,0,0,0,0,0,2439.9473,0,2834.0,0,
4990,69.0093942162842,39.20691,,,,,,,,,,,0,1500.0,0,985.0,1986.0,0,1521.0,1068.0,2035.0,0,0,0,2118.0,0,1174.0,0,1034.0,2022.0,0,1748.7966,0,0,0,0,0,0,0,1374.0,1091.0,0,1212.0,0,1938.0,0,1661.0,0,0,0,0,0,0,3143.0,0,0,0,0,0,1665.0,2239.0,1377.0,0,1833.0,0,0,0,0,0,
4992,172.0010925979802,39.215,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14497.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13708.063,0,11884.464,
4998,55.00151356293468,39.224285,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2235.0105,0,1763.7355,0,0,0,0,0,0,0,0,2263.7031,0,0,0,1708.1007,0,0,0,0,0,0,0,0,0,0,0,0,2021.0066,0,0,0,1639.1177,0,0,2074.2688,0,0,0,0,0,0,0,0,0,0,
5004,95.03575836825019,39.27,,,,,,,,,,,0,0,0,0,0,0,1315.0,0,0,0,0,0,1306.1755,0,0,0,0,0,0,0,0,0,1096.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5006,95.02859097195655,39.28125,,,,,,,,,,,0,0,0,0,0,0,0,0,1352.0,0,0,0,0,937.0,0,0,0,0,0,0,0,0,0,0,0,0,921.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913.21216,0,0,0,0,0,0,0,
5007,79.0087456738427,39.2875,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188.9406,0,0,902.0,0,1330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031.8418,0,
5008,79.00836674643422,39.291,,,,,,,,,,,0,0,0,0,1532.7623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982.0,0,0,0,0,0,0,0,0,1234.5891,0,0,0,0,0,0,0,0,0,0,1408.7306,1393.8673,0,0,0,0,0,0,0,0,0,0,
5020,98.01783169522349,39.502224,,,,,,,,,,,0,0,1567.9843,2218.1877,0,0,1922.456,0,0,1807.489,1990.832,0,0,1123.102,0,1607.2556,1747.4727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826.4658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5021,98.01769228547703,39.50294,,,,,,,,,,,0,0,0,0,2000.4175,0,0,1949.015,2864.475,0,0,0,0,0,2987.6284,0,0,0,0,2597.8884,0,2208.336,0,0,0,0,0,2481.428,3223.2874,0,2070.7896,0,0,0,0,0,3326.4824,0,2922.724,0,0,1976.9739,2122.261,0,0,0,0,0,2282.4468,0,2391.7607,0,0,0,0,1738.5424,3461.6606,
5022,98.02148034977274,39.506668,,,,,,,,,,,0,0,0,0,0,1796.7253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428.3756,1482.8369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5024,98.01260999186066,39.518333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,11151.299,0,0,0,0,9430.1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10860.212,0,0,0,0,0,
5025,85.00581150019597,39.71,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3531.2913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3340.128,0,3515.7722,
5026,98.0203603852108,39.715,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2555.21,0,0,0,0,2295.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2504.292,0,0,0,0,0,
5039,74.00358129267553,40.024002,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3328.423,2647.5737,0,0,0,0,0,0,2810.6145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2847.3005,0,1994.8712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5040,74.00200545845905,40.02455,,,,,,,,,,,0,0,4030.703,0,6904.0586,0,4873.59,0,6311.4404,3671.7842,0,4353.0977,5563.1855,0,0,0,0,4936.2695,6025.672,5231.0337,0,0,3683.5322,0,0,0,3664.2124,6660.1445,0,0,0,0,0,0,6132.342,0,0,6754.5723,0,3809.9866,0,0,4851.1553,0,4570.136,4612.943,3754.1245,4835.1025,0,0,0,0,0,0,0,6905.8843,0,
5043,74.00167191726656,40.027725,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10498.635,0,0,12872.664,11616.104,7428.407,0,0,0,20203.916,0,9351.894,9521.0,8949.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8747.636,0,0,0,14536.951,0,8580.106,0,0,
5047,130.01734494074122,40.192,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2819.3384,0,0,0,0,0,0,0,3053.6917,0,0,0,0,0,2232.5923,0,0,0,2286.301,0,0,0,0,0,0,0,0,0,0,3884.5186,0,0,0,
5048,130.01879518533295,40.196667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40712.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38937.688,0,44953.395,
5050,83.02847955193393,40.419,,,,,,,,,,,0,0,1040.0,0,0,1051.0,0,0,0,0,0,0,0,0,0,0,0,0,981.74634,0,0,1028.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256.0,0,0,0,0,0,0,0,0,
5053,83.02814040592241,40.423004,,,,,,,,,,,0,0,0,0,0,0,1108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314.0,0,0,1027.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081.5387,1130.0,0,
5059,83.03566516578667,40.43875,,,,,,,,,,,0,0,0,0,1266.0,0,0,0,0,0,0,0,1282.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263.6614,0,0,0,0,0,
5064,99.0171562058348,40.693333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2998.786,0,0,0,0,0,0,0,0,0,0,3217.1802,0,0,0,0,0,0,0,0,0,0,0,0,3044.967,0,0,0,0,0,0,0,0,0,0,0,0,
