row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,5_Ext_blank.mzXML Peak height,15_Brote_76_08mg_1.mzXML Peak height,28_Brote_24_ 8mg_3.mzXML Peak height,13_Brote_50 _ 1mg_3.mzXML Peak height,22_Brote_76_08mg_2.mzXML Peak height,43_Brote_33_5 mg_2.mzXML Peak height,12_Brote_14_5mg_1.mzXML Peak height,35_Brote_76_08mg_3.mzXML Peak height,26_Brote_6_8mg_1.mzXML Peak height,46_Brote_33_4mg_3.mzXML Peak height,58_Brote_22_3mg_1.mzXML Peak height,20_Brote_6_6mg_1.mzXML Peak height,59_Callo_40_2mg_2.mzXML Peak height,24_Brote_33_4mg_1.mzXML Peak height,42_Callo_56_2mg_2.mzXML Peak height,30_Brote_33_4mg_2.mzXML Peak height,38_Callo_40_2mg_3.mzXML Peak height,57_Brote_27_8 mg_3.mzXML Peak height,23_Brote_50 _ 1mg_2.mzXML Peak height,10_QC.mzXML Peak height,62_Callo_56_2mg_1.mzXML Peak height,48_Brote_6_8mg_3.mzXML Peak height,18_Brote_6_6mg_2.mzXML Peak height,34_Brote_14_5mg_2.mzXML Peak height,52_Brote_14_5mg_3.mzXML Peak height,9_QC.mzXML Peak height,19_Brote_22_3mg_2.mzXML Peak height,65_QC.mzXML Peak height,37_Brote_27_8 mg_1.mzXML Peak height,31_Brote_22_3mg_3.mzXML Peak height,17_Brote_33_5 mg_3.mzXML Peak height,11_Callo_52_9mg_3.mzXML Peak height,14_Brote_44_2 mg_2.mzXML Peak height,60_Brote_50 _ 1mg_1.mzXML Peak height,47_Brote_12_5mg_1.mzXML Peak height,41_Brote_12_5mg_3.mzXML Peak height,63_Brote_6_8mg_2.mzXML Peak height,54_Brote_44_2 mg_1.mzXML Peak height,36_Callo_40_2mg_1.mzXML Peak height,21_QC.mzXML Peak height,16_Brote_25_ 3 mg_1.mzXML Peak height,66_QC.mzXML Peak height,64_Brote_25_ 3 mg_2.mzXML Peak height,32_QC.mzXML Peak height,29_Brote_25_ 3 mg_3.mzXML Peak height,45_Callo_52_9mg_2.mzXML Peak height,40_Brote_6_6mg_2.mzXML Peak height,49_Brote_27_8 mg_2.mzXML Peak height,55_QC.mzXML Peak height,25_Brote_44_2 mg_3.mzXML Peak height,51_Brote_33_5 mg_1.mzXML Peak height,39_Callo_52_9mg_1.mzXML Peak height,27_Brote_12_5mg_2.mzXML Peak height,50_Brote_24_ 8mg_1.mzXML Peak height,61_Callo_56_2mg_3.mzXML Peak height,44_QC.mzXML Peak height,53_Brote_24_ 8mg_2.mzXML Peak height,
14433,84.02813920391323,41.048573,,,,,,,,,,,0,0,0,1040.9071,0,0,0,0,0,0,0,0,0,0,7769.623,0,0,0,1192.1056,0,7228.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801.5482,0,0,0,623.3632,0,0,0,0,0,0,0,0,0,0,6758.8184,0,0,
15088,84.02814352158795,42.9485,,,,,,,,,,,0,0,0,1147.7578,0,0,0,0,0,0,0,0,0,0,4133.551,0,0,0,1252.6838,0,3457.5051,0,0,0,0,0,0,0,0,0,0,864.4322,0,692.4534,0,0,0,0,0,808.2818,0,0,0,0,0,925.4371,0,0,0,0,0,926.28864,0,0,3344.9138,0,0,
8755,84.02819693504105,26.348198,,,,,,,,,,,0,783.0291,1235.436,0,817.0412,1591.2155,862.22034,840.92316,1042.1802,1260.9297,1101.6047,2340.462,1585.3024,999.1239,1037.8486,1043.0131,1168.7489,1134.1785,1170.2217,755.0451,1419.7555,1187.4835,2017.0546,1651.8081,2084.7588,958.9781,842.4057,1319.2236,940.80743,986.53613,891.96826,0,0,1542.3822,1839.5299,1418.0085,1300.761,1049.3629,1088.7253,1256.8663,1294.7894,1954.42,4853.1865,1888.894,1759.0493,2533.476,2333.86,1109.1007,2000.5538,959.8872,1599.7015,1958.4368,1457.7358,1818.7816,1282.5322,1598.6604,1653.4691,
17587,84.02822381469178,46.65889,,,,,,,,,,,0,725.21576,0,0,772.98364,675.47076,0,0,0,541.763,0,0,0,0,1118.2115,667.1393,0,0,0,0,0,759.22064,1235.186,0,0,0,0,528.8676,541.6813,0,0,0,0,0,0,0,765.62994,0,0,0,0,0,751.53156,0,0,843.0343,1239.878,0,454.20267,0,0,813.5495,0,0,809.69073,710.7705,0,
335,84.02836089374306,3.798182,,,,,,,,,,,0,845.0497,0,0,874.0242,0,944.0494,0,0,0,0,0,0,0,0,0,1167.4563,0,0,0,0,0,0,686.61523,0,0,0,0,0,535.3272,840.12616,940.797,0,0,0,0,0,0,1042.0095,0,0,0,0,0,0,854.5162,0,0,0,0,0,913.05426,0,0,0,0,0,
168,84.02841407874303,3.4733334,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1224.0651,0,0,1083.3743,0,0,0,0,0,0,0,1232.7133,0,0,945.221,0,705.37103,914.1288,0,0,0,0,0,0,0,0,0,0,1016.59265,0,636.9673,0,807.7708,0,0,0,0,612.98596,0,1066.0029,0,0,0,0,799.5861,0,
14091,84.02842207454519,40.023335,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,792.78754,1071.4266,0,1118.473,0,975.1844,0,0,0,1056.7366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953.05164,0,0,558.55084,0,640.3972,0,932.04083,0,0,575.9614,0,0,889.2027,0,0,972.42694,0,0,
8026,84.02844364246937,24.70815,,,,,,,,,,,0,0,0,0,0,663.4119,1308.0098,0,705.0183,0,0,967.2485,0,673.36743,0,0,0,464.6989,0,626.0415,0,671.286,915.1566,888.1288,936.5786,651.6839,691.6185,525.576,562.54004,0,696.8627,0,0,0,1195.9618,1415.2667,665.34424,0,0,748.8689,796.6757,484.16705,0,0,0,0,903.2432,613.3148,483.53253,0,0,0,1527.7656,0,0,654.116,0,
1403,84.0285686989242,6.3886356,,,,,,,,,,,0,1255.4512,1208.783,1320.1091,1419.5227,1045.1752,1121.5371,1220.8143,809.8094,1104.0676,611.3799,0,1344.834,1161.0134,1426.1589,1146.8804,1475.8137,767.8503,1465.7397,0,1340.9261,765.56195,0,999.03925,1097.8385,0,802.4668,0,954.99445,763.66266,704.5322,1346.9762,1069.4806,1245.445,1067.7021,0,673.2455,1102.1105,1473.5319,0,0,0,694.74927,0,783.288,1477.3809,0,1009.748,635.64496,1136.4645,968.067,1594.2834,1178.4194,1236.3887,1302.2217,0,1144.1484,
13142,84.02873325679072,33.649998,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1087.3782,0,0,0,953.2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890.6842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17377,84.02884552742053,46.394165,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093.3413,0,0,0,0,0,939.36255,0,1132.4613,0,0,0,0,0,0,0,0,0,0,0,0,0,638.1141,0,0,0,0,0,0,0,0,832.00226,0,0,0,0,0,0,0,1026.1553,0,0,0,
14325,84.02893945021843,40.776253,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1204.3789,0,0,0,0,0,0,0,0,881.0291,0,1094.6655,805.7205,844.0709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848.55835,0,0,0,1104.6221,0,0,0,0,0,0,0,886.43054,0,0,
10125,84.02900105668127,27.981165,,,,,,,,,,,0,730.27655,1102.1066,0,803.31903,0,0,618.8068,0,0,0,896.56226,0,0,1379.6022,0,866.9732,0,3876.5496,722.65936,1030.3184,0,969.5724,0,0,0,0,523.3475,560.5116,0,0,0,0,0,963.55084,1057.7937,0,0,826.3946,737.84735,996.22815,0,0,591.7669,850.3727,770.29,904.4894,530.95715,0,3548.3547,0,837.5116,1128.3171,935.8303,954.6901,654.5538,976.083,
18929,84.02906297818951,48.06021,,,,,,,,,,,0,921.9964,0,1026.8604,943.62537,876.0536,868.2295,677.6796,1258.338,605.6355,0,1838.5878,640.7604,776.26776,2061.5698,808.7368,966.62634,0,1262.6895,1023.86206,1656.4966,1347.0261,1766.7878,822.6813,889.6113,1186.0105,843.15204,1121.3335,0,719.91925,667.748,937.3115,0,677.7895,1336.7306,1496.9803,1329.1539,603.76984,959.26416,1615.3364,0,1169.3253,767.27264,1360.0592,1020.96075,1126.0795,1718.3243,0,1062.3295,750.99475,607.02057,1263.9873,1437.4897,1098.2065,1639.7051,1633.6351,0,
8418,84.02909211507288,25.735575,,,,,,,,,,,0,0,0,0,0,0,832.4959,0,882.5008,0,0,1269.4073,739.2504,0,0,0,876.32526,0,0,645.36255,0,947.05,1257.4678,740.7434,0,657.4479,0,569.035,0,0,0,0,0,0,1498.848,1611.9398,853.5688,682.5897,865.2455,749.69305,1026.235,674.8241,742.68616,645.9016,959.26544,0,1336.4321,0,615.61,0,0,0,1940.1641,0,0,817.5253,0,
20249,84.02910780110074,49.39625,,,,,,,,,,,0,759.61096,0,0,0,743.3233,0,0,1131.1968,577.7901,0,1221.2108,0,0,0,704.7172,0,0,0,755.575,776.33673,1229.2952,1222.1968,0,0,724.3799,764.491,632.169,615.6162,589.84796,579.62964,0,0,0,1006.31055,1210.1458,1229.7662,0,0,998.65283,0,641.3207,680.2632,787.1282,761.2145,0,1176.302,0,604.19745,0,0,0,1178.473,0,0,824.0709,0,
8305,84.02941374346794,25.444794,,,,,,,,,,,0,0,1369.8365,0,0,0,0,0,867.73846,0,0,1390.4495,0,0,0,0,0,0,0,728.7565,0,825.9402,1355.9677,0,0,741.45276,655.7156,748.2439,0,556.2102,0,0,0,697.2602,950.4665,1109.0148,841.62244,0,0,856.2739,0,847.4665,647.50934,822.1105,0,0,1448.1592,0,740.38116,0,0,0,1080.4736,1575.2949,0,948.4521,1569.5217,
2710,84.02953897676986,10.96375,,,,,,,,,,,0,950.22363,0,0,873.2906,0,0,0,0,0,0,0,0,712.3648,0,689.6205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580.3089,913.92676,0,0,0,0,0,0,775.0003,0,0,0,0,0,0,0,0,0,0,0,0,867.0693,0,0,0,0,0,
277,84.02993322907636,3.6739478,,,,,,,,,,,743.46454,776.135,0,0,868.2063,0,0,708.6401,0,697.5901,474.8627,0,1035.4116,0,0,0,0,461.43445,0,0,0,0,0,734.10724,0,0,630.80383,0,0,604.4802,593.8761,0,773.16736,0,0,0,0,690.86566,0,0,0,0,0,0,0,861.4204,0,560.2736,451.45047,731.75415,0,0,0,0,0,663.85486,0,
17705,84.03017367908627,46.872498,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264.2383,0,0,690.7058,0,0,0,0,0,786.6718,955.8228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18666,84.0303004748348,47.81509,,,,,,,,,,,0,1115.9431,1705.8539,1200.4596,1323.8545,1281.8866,0,1206.3318,0,1131.9637,930.8869,2998.3152,2105.525,1063.2451,2194.577,1224.3148,1946.2299,914.3691,1617.8356,0,2348.3577,1428.7584,2707.8748,1694.9467,2069.2905,1007.8271,1118.8885,1110.1935,1114.289,1198.1259,786.18604,1014.8444,1333.5564,2004.1683,1888.3162,1909.692,1426.8278,1414.2056,1877.6519,1542.8081,1131.9905,1389.3649,1929.4025,1641.1206,1505.0664,2693.5374,3029.0132,1208.437,1438.4633,1366.7335,1020.3648,2383.6633,1656.3285,2076.4563,2221.9255,1642.3376,2151.1719,
19176,84.03035335881009,48.327496,,,,,,,,,,,0,838.90814,0,0,0,777.7117,0,0,821.4207,562.7287,0,1394.4734,0,663.5038,0,0,811.8532,0,0,0,791.083,774.4881,0,737.82574,779.9392,685.8571,0,0,635.8078,683.0824,0,0,855.8686,0,0,0,792.53876,0,0,1125.9297,795.27295,466.20007,639.5721,721.82153,0,0,1228.1023,551.42694,502.21445,686.4874,0,895.44495,0,0,0,847.39685,898.40076,
1441,84.0303902450029,6.46375,,,,,,,,,,,0,1030.7303,0,0,0,0,833.38477,0,0,0,0,1514.5233,1168.2155,910.04443,0,0,1409.3193,0,1054.4482,683.64825,0,0,2046.0748,0,0,767.62994,0,655.7659,0,0,0,1108.796,0,0,0,1155.6696,0,937.1471,1294.3972,863.29517,0,691.1105,0,756.3906,0,0,1398.7528,0,0,0,0,0,0,0,0,798.6839,0,
20176,84.03047837586938,49.333332,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100.441,0,0,0,0,0,784.92285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782.6656,0,0,0,800.3655,806.3805,0,0,0,0,0,0,0,0,779.52893,0,0,
19254,84.03063409469452,48.394375,,,,,,,,,,,0,0,0,0,0,0,788.20953,0,0,0,0,0,0,0,0,0,0,0,0,671.0866,0,0,0,0,0,0,737.9967,0,580.609,0,0,0,0,0,0,1023.5832,0,0,0,0,0,532.5871,0,0,0,0,0,531.5518,0,0,0,864.3825,0,0,0,0,0,
12576,84.03082018759463,32.393753,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,828.21246,0,0,0,0,0,0,0,0,0,685.2667,844.6505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853.6525,0,0,0,0,0,0,0,0,0,0,
12742,84.03084419797372,32.69923,,,,,,,,,,,0,804.9585,0,1044.3635,0,0,856.0474,0,0,0,0,985.04706,0,0,976.74994,0,0,0,0,690.3563,0,0,1067.5825,0,0,785.14746,0,0,0,0,572.2331,1010.68713,807.6012,0,0,0,0,0,0,0,0,0,0,0,0,0,949.526,0,0,0,0,829.45306,0,0,0,0,0,
9018,84.0308706270986,26.798334,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,794.9542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498.8954,0,0,0,0,808.98334,0,0,0,0,0,0,0,0,0,0,
20449,84.03104105322822,49.56167,,,,,,,,,,,0,0,0,0,0,720.8464,0,0,753.0046,0,0,0,0,0,0,0,0,0,0,673.7228,0,832.6185,1151.1945,0,0,0,731.85455,526.33374,579.0029,591.70087,0,0,0,0,0,0,776.3269,0,0,948.00525,0,528.8467,0,679.967,0,756.746,1092.3384,529.91956,549.3135,0,0,0,0,0,0,712.9274,0,
1974,84.0310611721337,8.311,,,,,,,,,,,0,0,0,0,0,0,844.70416,0,0,0,0,0,0,0,0,0,1010.63385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932.13434,0,0,0,0,0,0,976.0863,0,0,0,0,0,0,0,0,0,0,0,0,888.87384,0,0,0,0,0,
8038,84.03115240730772,24.838943,,,,,,,,,,,0,0,0,0,0,0,0,0,687.73553,0,458.6332,1004.5933,0,0,0,0,0,513.73486,0,0,0,0,942.3419,808.4812,904.798,0,582.8539,589.9039,560.0925,0,0,0,0,0,934.9938,0,655.2481,0,0,0,0,640.7303,0,665.46747,0,0,982.1053,558.21643,697.324,0,586.55707,0,0,0,0,726.0278,0,
9919,84.03147454946814,27.775,,,,,,,,,,,0,867.70514,0,0,0,0,0,0,0,0,0,0,0,0,1136.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2362.6304,0,0,0,0,0,863.34686,0,0,0,0,0,0,847.87286,0,0,0,0,0,0,0,0,645.0683,0,
11447,84.03157963402697,29.745834,,,,,,,,,,,0,0,0,1871.9866,0,0,0,0,0,0,0,0,0,0,893.70416,0,0,0,1413.423,0,0,0,0,0,0,0,0,0,0,0,0,0,1624.8584,0,0,0,0,579.015,0,0,0,0,0,0,0,0,0,0,0,1210.8424,0,0,0,0,0,0,0,
18136,84.03166468485806,47.272972,,,,,,,,,,,0,2755.1687,5892.195,6635.2466,3312.372,2434.6985,0,2812.08,4683.424,1892.5295,0,9930.053,5459.301,2267.0105,7763.6987,2416.8232,9165.655,712.37036,8107.631,2388.5522,6654.93,5353.603,10038.201,4400.8105,4418.681,2779.7168,1842.0468,2973.9983,1919.1641,1670.3053,1481.51,5440.228,2891.3826,4896.1636,4121.837,4742.4873,5264.876,2598.4136,8624.924,4312.5356,3108.0315,2601.2954,3606.754,3652.3726,3847.839,8426.605,10728.861,1898.0189,2522.1235,3144.0193,1824.882,8415.909,4628.762,6110.666,6264.5586,4721.291,6218.6484,
9060,84.03182915718513,26.902916,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1046.4243,0,0,0,0,0,0,0,0,0,0,1086.2991,0,0,688.847,0,525.9101,0,0,0,0,0,0,0,1051.3939,637.4982,0,0,736.90424,0,560.53253,0,585.8114,0,0,1149.5223,0,555.1324,0,0,0,0,0,0,713.09937,0,
10228,84.03192538641791,28.077139,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783.2399,0,0,0,0,0,850.252,0,545.4773,0,0,0,0,0,0,0,0,0,0,0,889.3573,0,0,0,726.14124,0,0,0,0,521.0716,0,0,0,0,0,0,787.65216,0,
19111,84.03194262157925,48.247227,,,,,,,,,,,0,0,0,0,877.81726,0,805.7097,0,0,0,0,0,0,661.7692,0,760.5263,0,0,0,0,0,0,0,0,0,0,801.8872,0,0,0,575.6172,0,0,0,0,0,857.1883,0,0,0,826.3962,0,0,0,890.6692,0,0,0,0,0,0,0,0,0,0,0,0,
15589,84.03213696264746,43.813267,,,,,,,,,,,0,0,2664.4158,1655.9702,0,0,0,0,0,0,0,1579.2314,1470.0314,0,1527.946,0,1913.4606,0,2001.0111,693.4668,1344.029,0,1662.458,0,0,724.6813,0,675.353,0,0,0,1355.2449,0,1463.3456,0,0,0,0,1709.9287,1114.7686,0,722.7784,0,931.06604,0,1712.4858,1653.7892,0,713.6149,0,0,1705.5874,0,2746.6228,1343.6005,980.21246,2891.8977,
15644,84.03237928923618,43.950085,,,,,,,,,,,0,925.084,1374.7551,0,940.9287,893.2586,1211.2792,782.7512,4031.791,823.9921,549.27985,2888.7896,945.91534,841.3383,0,942.3652,1337.625,537.9166,1128.3616,1364.2543,0,4484.4395,2856.0144,1163.541,1252.5508,1485.7031,952.10034,1526.2455,764.7326,774.7643,716.1363,1068.4299,913.305,0,2709.2275,2928.642,4755.8013,726.0477,1219.1968,1978.54,1053.8372,1652.9209,1094.4417,1801.4792,0,1262.8323,2878.6628,803.8434,1456.5254,0,715.0834,1226.3975,2868.6172,1586.7754,0,2113.1995,0,
12661,84.03271818750602,32.571003,,,,,,,,,,,0,753.19775,0,0,0,0,924.16675,0,0,0,0,0,0,0,0,0,0,0,0,698.4064,0,0,0,0,0,791.4534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939.1059,
7806,84.03277818104954,24.12125,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648.3563,0,0,0,644.9621,0,0,0,481.32297,0,0,0,0,0,0,0,678.08856,0,0,0,0,0,0,0,
8332,84.03305858797744,25.550703,,,,,,,,,,,0,811.695,1124.2988,987.42694,839.61786,1009.90485,1224.0627,690.00226,1442.1229,763.96893,660.74664,2639.1887,658.4482,867.82574,1043.2899,883.57434,857.8568,592.86237,0,1092.7699,995.92316,1463.2675,2525.4336,1066.3995,1104.9493,1193.1818,1068.3873,1361.6267,827.32166,945.7999,893.73,0,0,815.9287,1534.7166,1616.5358,1461.1818,623.5789,792.764,1513.6123,1113.1079,1568.829,898.4028,1408.1436,1064.4011,0,2645.0205,816.9578,1335.1654,0,853.2576,0,1743.0039,1042.2786,952.1592,1552.3203,1068.0908,
7872,84.0331165328209,24.278,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948.25073,0,0,0,0,0,0,0,0,0,0,0,0,642.4619,0,0,0,0,0,0,0,529.2785,0,0,0,854.51587,0,0,0,0,0,0,0,0,963.15265,0,0,
19045,84.03337741876123,48.17889,,,,,,,,,,,0,0,999.695,0,868.75415,841.7172,0,588.93396,889.44556,599.782,0,0,0,0,0,0,966.1497,0,1044.489,0,0,890.82935,0,785.77936,0,709.4959,0,655.02057,627.8382,0,0,0,861.60345,0,911.19257,1113.9238,0,614.20856,924.16345,0,0,537.0644,0,778.55115,0,908.66064,0,596.15985,539.0003,0,0,892.2703,1115.0228,0,764.78754,904.5002,0,
9756,84.03342974083021,27.626665,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,927.29584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542.76166,0,794.1278,0,0,0,0,0,0,0,0,0,0,0,624.50476,0,0,896.0448,0,0,0,0,0,0,1084.799,0,0,0,
8491,84.03376599738601,25.89765,,,,,,,,,,,0,0,0,0,0,678.5332,934.1056,0,987.8895,548.57794,532.07227,1594.8055,0,668.0327,0,0,0,0,0,781.5855,0,932.6348,1634.7719,775.2449,759.6581,778.1046,693.8055,793.91895,586.696,650.90845,595.61096,0,0,617.61816,1001.15,1095.0555,1029.6747,0,0,951.7859,841.491,881.97186,723.14484,833.4557,786.6489,0,1721.865,579.33575,852.55963,0,643.5263,0,1211.851,0,0,1043.3168,0,
12312,84.03380916752285,31.60606,,,,,,,,,,,0,4042.3105,1447.0438,1254.2308,3875.2883,5094.073,4887.4897,3653.307,1555.4563,3427.3796,5092.8853,3432.6436,1697.0526,3412.1758,1721.6022,3179.7424,1919.9196,6633.677,1383.6443,1590.58,1548.765,1892.032,3241.048,8577.157,8964.636,1945.1785,3874.2085,1893.2714,7123.1675,5079.4556,3088.6587,874.0716,4473.191,1007.86725,3619.1465,3447.7283,1888.3809,4187.0234,1756.4504,2201.007,2494.028,3151.6882,2779.267,3239.619,2339.3936,1222.098,3164.7417,7639.1113,3382.8745,4612.086,4541.253,1239.3427,3871.5278,1641.4224,1367.001,3026.7188,1598.4789,
10354,84.03407349048817,28.164251,,,,,,,,,,,0,0,0,4648.763,756.0559,0,0,581.4511,0,0,0,1035.627,1209.325,0,1031.9127,0,1232.9948,0,4141.1333,0,0,0,1010.2341,0,0,762.81335,0,0,563.1536,0,0,0,0,759.70776,1110.2811,1085.7761,0,1259.6914,1196.8342,0,0,571.52563,0,0,0,0,986.1278,0,0,4068.0596,0,0,1253.2782,0,0,0,0,
2332,84.03421316780054,9.768001,,,,,,,,,,,0,731.67474,0,0,855.0196,0,0,566.86206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651.97125,1342.2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9640,84.03431332476086,27.5215,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149.2036,0,0,0,0,0,1082.6852,0,0,0,0,0,571.00525,0,0,0,0,1942.4263,0,0,0,0,2112.0488,0,830.9251,0,0,0,843.74207,749.4217,899.932,0,0,0,0,0,2425.3403,0,0,0,0,
9376,84.03455095717212,27.27401,,,,,,,,,,,0,3709.6133,5910.4277,4214.1724,2955.023,1445.9346,3306.4019,2157.8772,1372.6361,988.0448,550.3871,1718.4475,1599.7358,1896.6172,4321.843,1733.1396,2489.383,739.56067,3316.6326,3303.0735,1944.2299,1083.474,2124.992,2242.864,1394.4943,3611.6526,1419.984,779.5335,1829.2412,1413.4011,1823.2194,4111.6577,2802.2856,0,2310.33,2837.1052,774.2625,1804.3082,2381.9412,2569.0586,3060.9094,644.9124,918.8683,1351.5011,2150.934,1654.7274,1621.7607,1226.8496,634.7702,2311.3652,970.98004,2756.4082,3332.614,3061.8562,1924.5872,1396.592,3172.727,
8166,84.03456748090841,25.173752,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,802.12714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481.78262,0,0,0,0,837.7022,0,487.24026,0,0,0,0,0,0,0,0,
128,84.0348424016315,3.3920364,,,,,,,,,,,657.5858,1865.3374,986.5495,1414.0386,1808.0255,1314.9755,1596.1389,1488.578,856.1464,1268.1141,960.7924,1248.6345,2007.9706,1376.4479,1263.5891,1338.2802,2824.9949,917.39294,1546.3577,832.00684,1278.9435,735.63324,1437.4401,1590.8071,1531.4553,870.09546,1188.0363,708.7673,1161.0922,1293.6754,960.52405,2065.242,1746.6028,1287.9016,1141.781,1355.2285,715.18896,1476.3472,2730.126,1026.9036,1240.9084,0,1075.7372,0,1157.8624,2000.5852,1025.5466,1124.9141,621.796,1793.835,1226.761,2018.0618,1326.9049,938.18567,1199.5691,0,912.0556,
9160,84.03588587119384,27.036873,,,,,,,,,,,0,0,0,0,0,0,821.49756,0,0,0,0,1029.1373,0,0,0,0,0,0,0,0,0,0,1046.7362,0,0,0,611.508,758.2576,0,0,0,0,0,0,0,0,0,0,0,0,0,701.7025,0,0,0,0,1022.4773,0,619.55444,0,0,0,0,0,0,0,0,
15197,84.03636266897753,43.1045,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,474.13666,0,0,0,0,0,0,0,1038.8245,0,0,0,0,0,0,0,640.6201,0,606.884,576.3596,0,0,0,0,0,0,0,0,0,0,0,0,0,597.2635,0,880.9104,0,574.7927,0,0,0,0,0,995.59235,0,0,1016.03174,
17437,84.03776718836734,46.454002,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184.4034,0,0,0,634.30927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696.9503,630.39655,0,0,0,0,490.93463,0,0,0,0,0,0,0,0,
14623,84.03802584759694,41.58,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941.10986,0,0,0,0,0,798.23834,0,802.06573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756.2112,0,0,0,0,0,0,0,773.11804,0,0,
10026,84.0383364103249,27.865,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847.0765,0,0,0,0,0,536.64594,0,0,0,0,0,0,0,0,2749.0425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869.5646,0,0,0,
16900,84.03853512253596,45.735294,,,,,,,,,,,0,0,1038.6675,0,0,660.00946,0,0,4475.877,0,0,2258.5217,0,0,1345.1307,679.933,0,0,0,1295.2513,1103.2311,4763.482,2400.6628,0,923.65216,1380.3419,712.82153,1416.3795,562.41907,566.96826,0,0,0,0,2632.6184,2820.646,5058.5586,0,0,1847.54,769.30536,1630.1504,747.7032,1772.6205,805.1121,835.73553,2433.139,618.5789,1526.309,0,0,939.2975,2687.4226,0,1017.5018,1912.894,0,
19598,84.03904691613107,48.727417,,,,,,,,,,,0,982.2017,0,1161.9153,0,0,0,804.1429,3458.8726,0,0,2254.8494,724.6234,0,1472.9297,930.99347,937.3426,0,1316.812,1379.3102,1195.7869,3753.6016,2268.8108,0,0,1447.7152,0,1382.0487,0,0,0,1023.2491,962.0971,714.6796,1912.1206,2051.0896,3748.8806,689.0778,889.6195,1950.6816,0,1523.5963,0,1675.428,0,1173.4413,2206.7322,0,1472.6146,806.9163,0,1238.0101,1970.1042,0,1139.4469,1851.4257,0,
