row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,53_Brote_24_ 8mg_2.mzXML Peak height,65_QC.mzXML Peak height,50_Brote_24_ 8mg_1.mzXML Peak height,39_Callo_52_9mg_1.mzXML Peak height,57_Brote_27_8 mg_3.mzXML Peak height,24_Brote_33_4mg_1.mzXML Peak height,21_QC.mzXML Peak height,47_Brote_12_5mg_1.mzXML Peak height,38_Callo_40_2mg_3.mzXML Peak height,28_Brote_24_ 8mg_3.mzXML Peak height,9_QC.mzXML Peak height,63_Brote_6_8mg_2.mzXML Peak height,10_QC.mzXML Peak height,29_Brote_25_ 3 mg_3.mzXML Peak height,55_QC.mzXML Peak height,25_Brote_44_2 mg_3.mzXML Peak height,23_Brote_50 _ 1mg_2.mzXML Peak height,35_Brote_76_08mg_3.mzXML Peak height,26_Brote_6_8mg_1.mzXML Peak height,43_Brote_33_5 mg_2.mzXML Peak height,41_Brote_12_5mg_3.mzXML Peak height,36_Callo_40_2mg_1.mzXML Peak height,44_QC.mzXML Peak height,15_Brote_76_08mg_1.mzXML Peak height,58_Brote_22_3mg_1.mzXML Peak height,66_QC.mzXML Peak height,45_Callo_52_9mg_2.mzXML Peak height,12_Brote_14_5mg_1.mzXML Peak height,20_Brote_6_6mg_1.mzXML Peak height,46_Brote_33_4mg_3.mzXML Peak height,5_Ext_blank.mzXML Peak height,40_Brote_6_6mg_2.mzXML Peak height,19_Brote_22_3mg_2.mzXML Peak height,11_Callo_52_9mg_3.mzXML Peak height,48_Brote_6_8mg_3.mzXML Peak height,59_Callo_40_2mg_2.mzXML Peak height,14_Brote_44_2 mg_2.mzXML Peak height,27_Brote_12_5mg_2.mzXML Peak height,30_Brote_33_4mg_2.mzXML Peak height,31_Brote_22_3mg_3.mzXML Peak height,42_Callo_56_2mg_2.mzXML Peak height,16_Brote_25_ 3 mg_1.mzXML Peak height,32_QC.mzXML Peak height,54_Brote_44_2 mg_1.mzXML Peak height,17_Brote_33_5 mg_3.mzXML Peak height,18_Brote_6_6mg_2.mzXML Peak height,34_Brote_14_5mg_2.mzXML Peak height,49_Brote_27_8 mg_2.mzXML Peak height,22_Brote_76_08mg_2.mzXML Peak height,61_Callo_56_2mg_3.mzXML Peak height,62_Callo_56_2mg_1.mzXML Peak height,13_Brote_50 _ 1mg_3.mzXML Peak height,52_Brote_14_5mg_3.mzXML Peak height,64_Brote_25_ 3 mg_2.mzXML Peak height,51_Brote_33_5 mg_1.mzXML Peak height,60_Brote_50 _ 1mg_1.mzXML Peak height,37_Brote_27_8 mg_1.mzXML Peak height,
425,190.02177172856977,54.770718,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636.28046,0,0,0,0,0,0,710.7352,0,0,864.78357,1121.3838,0,0,1150.4227,787.7973,0,0,0,0,0,0,758.0438,896.9327,0,0,0,0,1110.2994,1036.9961,744.06964,750.1497,0,949.2589,0,1051.7021,0,0,0,0,
698,190.03346470649174,55.631428,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969.5234,0,0,0,0,0,0,925.5002,0,0,586.0297,630.7551,0,0,680.0719,949.17816,0,0,0,0,0,0,1069.0101,597.79144,0,0,0,0,808.7754,730.65967,879.77704,1050.1923,0,608.39,0,773.221,0,0,0,0,
193,190.03934478525738,54.319584,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.8068,0,0,0,0,0,0,541.70514,0,0,539.1275,0,0,0,600.5989,555.2112,0,0,0,0,0,0,574.5456,538.6574,0,0,0,0,0,614.3652,487.0886,706.6133,0,527.4011,0,671.7676,0,0,0,0,
119,190.95306773404894,54.317352,,,,,,,,,,,0,3038.8638,0,2985.4192,3002.627,3017.6382,2930.5012,2953.0576,3095.8157,0,2096.9177,0,1987.9264,2963.255,3270.779,2919.0413,3064.3733,3417.3796,2681.0107,3582.053,2991.6372,2815.441,3291.4014,3166.2537,3279.5613,3289.4736,3068.1821,2780.3674,3165.8833,3312.5793,0,3551.0557,3349.6965,1979.2079,0,2907.475,2383.2615,2762.8909,3178.8477,3598.288,3550.8484,2437.5696,3127.3552,3136.1907,2786.5632,3022.9404,3407.7869,3685.2588,3631.595,3489.4963,3467.1436,2410.1467,4036.978,3159.578,3505.7463,2946.946,3324.4504,
318,190.95602969794356,54.76677,,,,,,,,,,,0,3231.469,0,3328.1719,2779.7693,3037.3113,2870.3992,2997.508,3242.9036,0,2000.713,0,2077.9363,3054.144,3324.0437,2986.9033,2998.9258,2911.97,2681.7195,3214.8064,2936.3638,2987.859,3320.3,2465.3635,3081.8691,3414.756,3356.2585,2806.6636,3491.6265,3359.2935,0,3821.816,3163.7856,2412.7434,0,3109.0547,2346.757,2874.4744,3199.3413,3347.979,3489.7222,2582.7163,3169.997,3313.588,2667.9082,3356.7368,3333.8193,3458.9392,3214.5505,3765.972,3748.6782,2375.9158,3964.6633,3248.2573,3400.6045,3172.432,3067.933,
546,190.96441309851704,55.627754,,,,,,,,,,,2824.588,3660.079,2944.0566,3769.3242,3821.306,4183.9956,3668.5725,3539.8098,3586.9111,2672.4116,2565.8127,3719.4314,2530.6985,3657.0264,3717.4832,3677.71,3173.343,5164.209,3539.7231,4626.1895,3632.4255,3324.0261,4090.4058,4525.558,4943.546,3824.5198,3719.535,3252.2024,3295.4438,4494.845,0,3642.599,4815.042,2415.577,3703.8518,3452.4897,3125.4666,3328.8142,4172.638,5402.2915,3632.7698,3238.099,3998.6646,4188.949,3511.0022,3224.6218,3864.6633,4574.036,5427.218,3803.326,3865.9526,2525.079,4361.71,4209.0635,4603.956,3244.3232,4253.522,
370,191.9454014048709,54.767315,,,,,,,,,,,0,0,0,725.1282,637.9248,707.1703,0,0,0,0,0,0,0,0,729.65607,629.87805,0,645.2556,0,753.6845,0,0,696.25824,597.6535,730.7424,762.272,0,0,0,739.2442,0,0,713.28864,0,0,0,0,0,0,756.09155,0,0,692.9951,734.6165,584.83325,0,729.5969,772.6061,671.609,780.3936,779.35504,0,815.46356,724.02124,749.44525,0,739.03107,
203,191.9540625241405,54.320827,,,,,,,,,,,0,0,0,730.66364,706.28375,787.0157,0,678.78754,0,0,0,669.18896,0,0,737.6368,709.85944,0,869.18176,0,828.6401,682.4292,0,772.94867,752.9353,820.1664,768.7169,0,0,0,797.56195,0,0,851.74304,0,0,0,0,0,751.2272,900.48413,0,0,803.19354,759.8869,705.85156,0,794.65643,858.78394,983.6698,890.14844,872.5829,0,1020.14087,747.2903,858.1174,0,836.2674,
669,191.97537413732715,55.629505,,,,,,,,,,,0,0,0,894.5832,931.662,1067.0088,0,867.94476,0,0,0,931.7643,0,0,948.3168,961.1118,0,1269.9061,0,1199.2657,885.86304,0,983.93756,1170.8467,1208.9124,994.5521,0,0,0,1076.0807,0,0,1278.8944,0,0,0,0,0,989.5165,1341.2258,0,0,974.4014,977.8084,913.0673,0,957.3318,1136.0739,1400.9866,1013.35175,968.5518,0,1100.4253,1050.2776,1140.5247,0,1068.0323,
71,192.9430437000688,54.3166,,,,,,,,,,,0,0,0,1211.6172,0,1147.7878,0,0,1141.7551,0,0,0,0,0,0,1099.5599,0,0,0,1260.8022,0,1100.0023,1289.8525,1037.0,1112.3256,1255.9667,0,0,1167.3495,0,0,1263.632,1156.3446,0,0,0,869.93823,0,1200.9902,1212.8036,1263.0674,0,0,1190.7516,1059.7473,1084.9932,1101.9663,1266.4237,1220.4485,1236.4161,0,0,1312.2959,1236.4158,0,1164.8359,1152.9353,
673,192.94829011681543,55.629585,,,,,,,,,,,0,1256.0612,0,1248.4841,1157.2714,1272.2164,1252.3119,1283.6829,1209.1173,1127.9098,0,1263.5135,0,1260.4734,1343.8735,1259.0206,1144.5626,1382.0177,1189.1615,1463.6421,1191.1667,1177.5264,1322.4136,1221.1196,1446.4514,1340.4816,1305.0513,0,1185.6799,1358.2802,0,1345.2655,1364.2747,0,1250.8496,1184.5577,1015.8225,1215.6127,1304.9915,1461.3213,1337.7793,971.4769,1313.9628,1361.1948,1150.9369,1119.9402,1125.1235,1472.8568,1507.6156,1257.1187,1267.8987,0,1309.6031,1314.6986,1348.6895,1193.1187,1306.4126,
797,196.98936875214847,55.90591,,,,,,,,,,,843.79114,0,0,892.51685,0,0,0,898.2697,0,0,0,0,0,0,0,0,0,1063.5753,0,0,872.75287,0,0,900.3125,0,0,0,0,0,0,0,0,0,656.9216,0,0,0,851.2785,0,0,0,0,0,0,0,0,0,0,1088.054,0,0,692.1572,0,0,0,860.42725,0,
690,196.99157267345254,55.63066,,,,,,,,,,,0,964.0242,0,1069.4403,990.20105,1063.7395,943.40533,959.3544,954.26056,0,676.85455,1003.57635,690.46387,947.4093,1110.0444,1002.4263,882.62634,1202.0304,965.6868,1204.8447,922.7666,961.8199,1081.7424,1172.6322,1192.392,1032.1556,940.746,825.18207,910.5865,1169.7672,0,947.915,1357.4502,712.39557,1044.3857,973.053,801.25006,918.4168,1103.0314,1394.7025,1003.5227,813.8117,1125.4214,1120.4296,961.10754,870.22424,999.18994,1202.4828,1397.1399,1025.6456,992.37006,0,1168.221,1089.6711,1144.3458,875.16675,1124.8414,
187,196.99256582929118,54.318657,,,,,,,,,,,0,897.3995,0,0,780.2419,0,802.98956,0,0,0,0,0,583.5989,0,0,0,879.16345,0,0,957.18207,0,0,927.34424,0,927.8754,0,0,764.73846,887.95654,0,0,1017.9039,891.63257,0,0,846.1353,693.97845,0,0,947.034,954.57764,0,864.41547,0,782.3387,858.63354,866.7084,983.5417,0,929.9434,933.7676,0,1042.9353,0,930.3622,0,925.1801,
314,197.00347243599074,54.766693,,,,,,,,,,,1147.105,1997.5385,1095.4407,2553.7244,1992.9526,2510.1013,2162.2341,1867.6077,2504.3743,1104.2239,1450.7366,1330.6764,1460.7865,2102.814,2170.0906,2101.616,2229.1438,2157.3484,1287.0431,2523.881,1948.1938,2175.1208,2371.6426,2060.3145,2388.7786,2314.7454,2609.2534,2789.6807,3104.734,2560.1624,0,3552.2402,2615.9963,1905.7175,1271.7966,2288.4233,1786.8015,1941.541,2370.3286,2599.1619,3054.4927,2004.6146,2229.2856,2297.4182,1885.6168,3176.9634,3124.3108,2516.9824,2469.7876,3032.6047,3252.0076,1782.4128,3758.898,2425.3965,2454.1177,2141.4192,2353.343,
412,198.04015249120692,54.769135,,,,,,,,,,,0,0,0,983.7967,0,894.70026,0,0,990.7777,0,0,0,0,0,0,0,0,0,0,1005.1157,0,0,0,0,0,0,1029.9507,1101.8438,1235.424,934.54236,0,1284.1827,935.9176,0,0,0,0,0,896.3763,949.70776,1171.715,0,877.5914,0,0,1223.5443,1218.0493,914.662,937.44037,1122.7822,1192.2406,0,1407.9889,0,888.7967,0,919.29224,
684,198.05656969680788,55.63,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426.6996,0,0,0,0,0,0,0,0,0,403.72604,0,0,443.7447,0,0,0,0,0,0,470.60184,0,0,0,0,0,0,0,414.6901,503.373,0,0,0,0,0,0,0,0,
78,199.04490858589844,54.316704,,,,,,,,,,,0,1418.5901,0,1666.9604,1934.8231,2150.269,1832.0275,1268.2416,1568.0438,0,1261.3396,1153.9406,1169.001,1492.7101,1633.6567,1669.6045,1950.918,3015.8599,1013.846,2640.2837,1275.8434,1527.287,1982.1599,2949.4272,2549.1343,1765.6969,1717.0405,2672.4785,2191.5186,2129.1418,0,2467.7751,2793.0393,1253.5162,1129.475,1407.0867,1544.759,1228.8127,2127.7515,2907.1985,2520.6956,1491.1736,1862.9431,1799.6959,1916.9141,2291.7773,3095.2727,2598.0625,3481.7554,2491.5972,2638.1184,1601.9595,3298.7659,1604.9984,2520.2024,1733.9768,2490.971,
297,199.04679174818096,54.76651,,,,,,,,,,,1468.1255,3916.38,1340.1802,5618.466,4235.241,5404.3555,4650.771,3659.9482,5220.471,1329.4331,3328.3386,2279.3315,3135.6008,4684.599,4340.386,4600.236,4944.0254,4797.9404,1944.7639,5396.394,3803.5862,5100.447,4866.5938,4568.3843,5246.4917,4607.768,5510.755,6689.328,7428.0054,5698.5093,0,8298.681,5805.225,4171.9,2143.568,4995.1143,4001.017,3729.9988,5295.258,5718.33,6972.983,4236.9863,4812.9,4651.6943,4104.3696,7421.1045,7846.228,5353.0757,5248.801,6972.256,7046.7754,3938.0972,8835.174,5054.5146,5146.535,4475.5386,5024.854,
555,199.0474697690681,55.62793,,,,,,,,,,,1067.0719,2414.5823,1100.743,2692.1729,3242.9053,3897.6082,3021.7175,2357.928,2566.3281,903.019,1954.3448,2647.542,1870.0197,2653.433,2735.4436,3399.021,2029.1448,5596.6343,2487.5073,4290.226,2383.6008,2392.2844,3116.329,5074.8374,5045.186,2811.1724,2703.7593,2873.6926,2244.7996,4102.2925,0,2463.626,5341.232,1890.2474,2725.7268,2282.065,2900.0588,2314.0972,3803.099,5612.8555,2610.968,2619.9353,2998.1091,3295.972,3297.8977,2189.4214,3368.8003,4147.281,5998.575,2806.8457,2688.4348,1620.1893,3818.913,2991.0686,4004.843,1801.6257,3825.9924,
116,200.04977970867935,54.317337,,,,,,,,,,,0,474.45505,0,510.35925,665.72015,682.62537,532.54987,426.63745,523.067,0,0,0,0,471.93494,534.7901,573.4825,619.8807,953.3279,0,858.7022,436.42596,488.13403,668.9019,870.9183,781.1932,529.59106,539.4593,788.3563,722.35504,653.6669,0,755.00586,994.1481,0,0,445.3792,495.93723,465.47073,680.0,950.74304,764.5201,504.18274,611.36676,534.086,594.6888,738.7963,951.0448,810.8496,1030.6431,746.0788,789.035,500.84375,1027.8042,534.0961,756.01636,583.8647,795.23145,
597,200.05088176026828,55.628258,,,,,,,,,,,0,754.21936,0,854.5175,992.40436,1216.2017,963.9611,747.1762,834.80743,0,0,865.7712,0,858.31744,878.1193,1074.3567,687.2285,1717.782,0,1274.0493,771.90094,797.62665,1006.87415,1655.9755,1473.3649,876.94476,881.3952,956.8542,769.1249,1317.4368,0,812.38965,1627.2034,575.6881,0,840.1324,873.33276,757.5263,1203.2305,1731.0255,842.6764,848.38116,944.40375,1056.7126,1085.0635,745.1429,1099.6273,1323.7748,1913.896,826.63354,887.6221,559.255,1204.9755,950.4629,1222.6855,574.15234,1265.0592,
306,200.05255559990846,54.766632,,,,,,,,,,,0,993.4371,0,1463.3655,1053.2157,1336.6766,1139.9755,897.07715,1298.6113,0,0,568.116,0,1174.918,1074.6943,1106.1223,1161.5874,1177.5073,0,1390.727,1000.541,1204.422,1228.4666,1124.947,1346.3635,1161.0713,1368.6855,1667.4109,1881.5159,1284.0023,0,1923.7411,1418.2928,1050.407,0,1174.242,1032.166,1036.7551,1348.8607,1430.897,1612.0765,1111.5636,1171.0624,1190.4865,1089.76,1923.7777,1866.4518,1291.1896,1390.9781,1718.0072,1843.0713,1067.6289,2138.942,1217.7074,1335.1436,1126.0004,1267.1589,
303,201.0563650928573,54.766598,,,,,,,,,,,0,1685.6544,0,2447.3691,1776.5728,2357.9138,2000.0555,1510.204,2290.3394,0,1380.4473,1039.5476,1388.4603,1943.0828,1837.758,1984.0131,2046.5077,1926.3606,950.0644,2407.1099,1636.7892,2263.7483,2135.722,1956.2233,2295.4814,2001.301,2509.62,2780.3416,3163.3105,2342.7598,0,3565.3464,2469.2402,1786.3694,1014.2017,2116.6738,1720.3818,1641.9647,2290.7869,2582.3887,2972.815,1915.6476,2008.186,1975.4736,1757.5334,3316.9517,3237.5334,2321.0725,2333.1118,2963.781,3092.9077,1749.4498,3760.5188,2154.5408,2147.1382,1867.2622,2221.6377,
79,201.0593299879312,54.316704,,,,,,,,,,,0,644.2566,0,727.38837,944.77246,1010.0307,771.88916,602.01276,780.25336,0,621.7146,477.46027,556.43054,723.4292,769.2442,769.6041,946.19257,1375.543,490.05722,1175.0238,603.8346,709.13696,872.5528,1212.9591,1163.544,769.3348,691.6881,1230.1635,1094.4475,962.4371,0,1135.3926,1298.6787,530.34686,494.8604,637.50836,705.36743,531.48676,952.015,1312.2217,1104.564,699.0817,847.4626,824.2932,948.44556,1081.7035,1475.4806,1175.4982,1548.7473,1066.0187,1125.17,757.7401,1573.1693,776.2596,1230.0085,825.03827,1099.848,
551,201.0594938061432,55.627914,,,,,,,,,,,0,1128.4594,0,1292.3367,1547.7924,1800.3717,1322.8964,1174.9271,1173.2324,0,970.34845,1273.8293,876.4551,1223.5924,1193.1833,1451.7101,1024.9663,2575.9202,1219.0105,2000.2566,1123.118,1145.4995,1414.375,2453.14,2402.2896,1288.897,1194.3713,1308.4753,1113.8615,1823.2449,0,1206.2354,2516.2954,852.19775,1212.2665,1169.7405,1305.306,1141.3491,1877.8777,2510.6516,1286.444,1277.0736,1360.662,1543.0925,1509.7878,1154.6678,1597.6653,1881.0382,2764.8127,1290.052,1226.7499,842.6525,1757.814,1336.768,1839.476,857.37396,1821.5901,
681,202.02102768086945,55.629997,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.38968,0,0,467.12488,0,0,0,0,0,0,0,0,0,0,0,0,0,469.38837,437.5783,0,0,0,0,0,479.08237,0,0,0,0,
431,202.0443924129631,54.774998,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.26117,0,0,1072.8408,0,0,0,0,0,0,0,0,966.5685,0,0,0,0,991.7545,1036.9336,0,0,0,0,0,1095.7068,0,0,0,0,
52,203.01799660214886,54.315903,,,,,,,,,,,0,499.0598,0,561.66626,587.17914,717.1612,586.7084,500.78326,561.4354,0,404.9431,0,0,535.5299,585.4263,611.8382,653.8951,871.04443,467.48938,800.12585,492.9549,485.15366,655.5914,766.745,683.07745,553.8392,586.2936,726.1932,723.23505,668.20886,0,792.8464,806.74207,446.12225,0,540.6365,536.5917,537.0902,625.29486,835.1265,759.4469,574.2864,660.4825,595.7967,597.88525,743.8454,841.69366,745.525,946.53284,734.89966,720.8689,557.82513,1004.58093,561.67993,674.6208,550.2759,759.712,
548,203.0205791358961,55.627785,,,,,,,,,,,0,751.4371,0,820.2906,922.30597,1155.982,994.16473,717.09875,802.1131,0,606.6061,878.5672,619.27625,808.35504,783.6316,911.49133,809.4096,1453.0327,809.71295,1251.8716,793.1471,701.647,930.70416,1390.2827,1327.7152,820.20886,819.8506,872.41125,867.56915,1043.356,0,899.0948,1362.407,538.2073,0,735.20825,806.5757,867.5646,1133.4691,1479.0356,836.88983,870.2775,862.4622,961.85223,903.4286,917.7607,952.47107,1185.6055,1721.0209,774.50635,777.1703,593.63324,1020.1618,919.73486,1212.0415,637.37726,1089.5182,
298,203.03506210189295,54.766537,,,,,,,,,,,0,1200.1124,0,1838.3923,1369.0405,1727.2285,1463.7208,1274.7117,1668.4031,0,1125.4779,917.24646,1077.3187,1495.6361,1342.8097,1531.8634,1592.3171,1593.6509,910.78296,1840.7395,1312.8954,1672.0347,1676.5773,1523.7152,1706.5708,1497.0886,1847.5309,2213.6218,2535.7136,1674.3374,0,2636.858,1867.6512,1377.6146,0,1545.0164,1356.1481,1286.8676,1718.7296,1872.9104,2261.4944,1520.3661,1571.7777,1533.6215,1310.6522,2537.643,2432.4116,1641.4276,1810.1481,2188.589,2199.4707,1308.7731,2738.543,1774.1294,1681.2468,1381.3384,1714.6326,
305,205.01671380633377,54.76663,,,,,,,,,,,0,930.93756,0,1161.0889,893.34424,1118.7996,1023.27985,853.9539,1098.8457,0,0,741.0693,685.9088,993.0889,918.30927,1018.0673,1030.2805,1003.6417,629.2782,1199.4858,899.22064,995.1873,1064.2795,866.8009,1101.3625,1024.355,1146.8516,1293.3347,1462.964,1109.2747,0,1642.458,1195.8813,848.5943,704.424,1091.2936,837.8339,904.9546,1090.9437,1068.6564,1427.2141,982.8555,974.04706,1024.5051,930.40015,1521.1978,1511.2324,1126.2625,1145.324,1302.7499,1337.149,839.8088,1684.4744,1107.2864,1089.6708,975.813,1080.8895,
83,205.0234558638286,54.31683,,,,,,,,,,,0,827.1425,0,1013.54755,1115.7251,1208.8679,1039.9205,858.3537,938.1873,0,0,768.32526,703.0837,958.85944,972.01013,1034.9114,1161.2815,1594.5616,703.31445,1383.7692,894.8954,924.7787,1183.6277,1478.4393,1347.257,1085.1324,957.0451,1366.639,1219.188,1208.6401,0,1456.986,1557.727,747.5678,753.1236,828.19977,967.38086,868.4479,1182.6371,1569.6848,1385.694,861.59265,1083.5375,1020.2419,1101.7686,1316.898,1576.6388,1444.0148,1732.7081,1374.0078,1314.4073,938.2223,1788.6561,1011.19354,1348.0105,1071.4027,1330.2899,
575,205.0321775481939,55.62816,,,,,,,,,,,0,1337.882,0,1329.8915,1525.9196,1925.084,1390.7927,1234.9098,1246.5812,0,0,1426.3304,932.98267,1337.2102,1429.0167,1602.5015,1123.5662,2557.5532,1257.9098,2085.9434,1243.0997,1243.5328,1529.0372,2386.9375,2263.587,1347.3511,1316.6361,1407.0762,1223.188,1860.0729,0,1334.1592,2412.0452,950.77185,1402.542,1212.7183,1429.7424,1287.576,1841.3066,2416.381,1398.7744,1375.1886,1513.2759,1735.5221,1600.5858,1255.1736,1682.5011,1927.3027,2751.722,1363.4838,1340.9445,850.2965,1745.3491,1435.4825,1921.2671,1064.5348,1845.0696,
835,205.9499969482422,56.22,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164.5646,0,0,936.97614,0,0,0,0,0,0,0,0,0,0,0,0,0,1282.9363,0,0,0,0,0,0,0,0,0,0,0,
903,206.93387332045668,56.460003,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,15719.222,0,0,0,0,0,0,0,0,0,0,0,17402.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15816.184,
10,207.92005550938723,54.039997,,,,,,,,,,,0,3698.2263,0,0,0,0,0,0,0,0,0,0,2404.2432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3520.6558,0,
904,207.922747401397,56.460003,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3419.2717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580.7664,0,0,0,3526.5146,0,
890,210.98382451952395,56.355,,,,,,,,,,,472.48676,0,447.7581,0,0,0,0,0,0,444.8287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
705,210.98915830515682,55.634125,,,,,,,,,,,0,0,0,0,0,437.63974,401.22754,0,0,0,0,0,0,0,0,0,0,0,0,470.13763,0,0,437.99377,501.47565,462.11343,0,0,0,0,482.17587,0,0,480.82477,0,0,0,0,0,455.4459,558.75287,0,0,0,408.05328,0,0,408.96698,444.3475,0,0,438.19354,0,438.07846,0,493.6172,0,424.51456,
796,210.99899759846505,55.90573,,,,,,,,,,,818.4246,541.879,802.45636,1106.9363,0,502.88754,638.78033,916.54266,613.8114,712.80023,445.60315,0,0,725.9255,669.0938,732.1729,1078.2684,1780.0281,0,599.2292,946.3871,658.4472,722.99475,1707.827,445.28702,611.79767,1078.758,401.42758,617.79407,522.1579,0,731.76953,528.779,776.5979,0,568.2409,646.4207,1031.6146,536.0925,526.97156,0,759.5737,622.32495,711.41846,468.76724,659.4096,480.70154,446.831,1998.0988,0,0,867.7973,506.45343,884.9542,576.3161,994.5855,529.80286,
275,211.0211053972749,54.766148,,,,,,,,,,,1103.7411,2733.8176,1102.8728,4041.7183,3088.1787,3728.9268,3196.7722,2733.9016,3702.4573,989.43085,2308.0674,1604.6803,2146.3567,3288.0176,3043.3167,3368.71,3368.6711,3382.3374,1526.8708,3895.1738,2627.1155,3574.4185,3431.216,2982.423,3576.2458,3183.1602,4079.0007,4750.4766,5185.5835,3849.5737,0,5643.5454,4087.9565,2911.6384,1664.4218,3439.9197,2759.3093,2644.484,3676.7837,4046.1477,4852.753,3051.5835,3338.0144,3406.3066,2787.8914,5098.865,5266.7075,3693.434,3819.2383,4846.378,5067.143,2725.4824,6080.4336,3551.4597,3537.2717,3113.559,3498.2278,
782,212.03224851546258,55.90167,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494.53973,0,0,0,0,0,483.61917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.4881,0,0,0,0,0,0,0,0,
272,212.04959423810348,54.766094,,,,,,,,,,,0,1219.1906,0,1746.1072,1264.4066,1569.2743,1354.27,1101.1383,1574.7087,0,1013.3377,0,929.4168,1336.9667,1299.6721,1420.4056,1388.1945,1414.8323,0,1681.6322,1165.577,1500.8958,1444.1765,1302.4625,1684.3619,1330.1249,1739.166,1984.2207,2297.5725,1646.7806,0,2476.1304,1670.5623,1230.2887,0,1430.1968,1177.122,1170.0298,1538.6055,1699.2422,2061.4072,1322.4668,1413.7996,1348.2622,1143.2634,2227.1304,2379.4666,1588.2985,1706.1818,2056.2207,2170.6821,1235.0193,2716.6597,1472.9398,1566.1909,1324.083,1517.6659,
685,212.09259843842568,55.63,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.66394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431.49756,0,0,0,0,0,0,423.89474,0,0,0,0,0,0,0,0,450.8104,0,0,0,0,0,0,0,0,
284,213.04844901798893,54.76624,,,,,,,,,,,1947.9209,5327.392,1816.1033,8071.4556,5844.1284,7687.128,6379.1445,5086.2935,7721.099,1678.9843,4621.6167,3124.0884,4445.975,6316.071,5890.9487,6627.285,6763.4023,6715.252,2931.951,7839.517,5328.47,7054.78,6942.717,6394.753,7237.996,6321.0415,7921.877,9898.888,10647.017,7553.394,0,11861.021,8069.9014,6026.505,3055.5857,6837.3237,5535.7544,5131.985,7457.6973,8300.322,10003.415,6193.961,6667.779,6706.5376,5630.9966,10834.343,10862.334,7324.749,7908.5366,9726.214,10055.708,5638.7437,12738.072,6997.8965,6977.429,6239.5884,7038.5684,
59,213.04939284005292,54.316254,,,,,,,,,,,880.7855,3106.6887,774.9359,3321.0334,4327.8516,4639.2314,3851.0789,2666.888,3442.2603,723.2112,2643.4126,2309.1619,2580.506,3360.0627,3519.516,3819.0422,4167.0215,6884.184,2025.3785,5638.1865,2641.7046,3152.0723,4119.6895,6380.6885,5613.1587,3710.4304,3483.1072,5927.108,4778.776,4457.348,0,5329.8,6268.9966,2512.0713,2213.4639,3048.4272,3171.976,2556.1086,4472.7554,6446.4414,5339.226,3129.3875,4063.803,3602.6387,4313.418,4901.04,6842.552,5649.594,7380.5786,5309.0903,5469.5205,3369.7686,7422.9233,3525.9414,5278.513,3731.5923,5452.8096,
537,213.05020630769428,55.627575,,,,,,,,,,,2096.3691,5083.5503,2231.4956,5863.3716,7449.271,8907.773,6150.7217,5153.21,5806.3267,1825.8829,4618.7207,5844.5264,4258.0884,6060.3228,5939.291,7566.3813,4474.239,12951.678,5345.116,9678.966,5256.9507,5347.866,6864.7207,11890.701,11432.319,6262.2036,5977.405,6445.3154,4869.4106,8937.679,0,5428.7593,12153.235,3957.2395,5802.673,5349.714,6290.173,5053.521,8706.914,12511.318,5760.8325,5948.929,6496.223,7653.694,7241.251,4959.033,7841.3765,9205.327,13913.363,5810.977,6064.0054,3594.8875,8589.194,6568.507,8769.888,4051.5552,8563.605,
