row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,31_Brote_22_3mg_3.mzXML Peak height,58_Brote_22_3mg_1.mzXML Peak height,12_Brote_14_5mg_1.mzXML Peak height,9_QC.mzXML Peak height,46_Brote_33_4mg_3.mzXML Peak height,16_Brote_25_ 3 mg_1.mzXML Peak height,60_Brote_50 _ 1mg_1.mzXML Peak height,38_Callo_40_2mg_3.mzXML Peak height,50_Brote_24_ 8mg_1.mzXML Peak height,24_Brote_33_4mg_1.mzXML Peak height,34_Brote_14_5mg_2.mzXML Peak height,5_Ext_blank.mzXML Peak height,11_Callo_52_9mg_3.mzXML Peak height,48_Brote_6_8mg_3.mzXML Peak height,49_Brote_27_8 mg_2.mzXML Peak height,63_Brote_6_8mg_2.mzXML Peak height,66_QC.mzXML Peak height,57_Brote_27_8 mg_3.mzXML Peak height,29_Brote_25_ 3 mg_3.mzXML Peak height,14_Brote_44_2 mg_2.mzXML Peak height,51_Brote_33_5 mg_1.mzXML Peak height,30_Brote_33_4mg_2.mzXML Peak height,22_Brote_76_08mg_2.mzXML Peak height,41_Brote_12_5mg_3.mzXML Peak height,36_Callo_40_2mg_1.mzXML Peak height,25_Brote_44_2 mg_3.mzXML Peak height,42_Callo_56_2mg_2.mzXML Peak height,23_Brote_50 _ 1mg_2.mzXML Peak height,61_Callo_56_2mg_3.mzXML Peak height,13_Brote_50 _ 1mg_3.mzXML Peak height,26_Brote_6_8mg_1.mzXML Peak height,47_Brote_12_5mg_1.mzXML Peak height,18_Brote_6_6mg_2.mzXML Peak height,45_Callo_52_9mg_2.mzXML Peak height,35_Brote_76_08mg_3.mzXML Peak height,55_QC.mzXML Peak height,32_QC.mzXML Peak height,65_QC.mzXML Peak height,64_Brote_25_ 3 mg_2.mzXML Peak height,62_Callo_56_2mg_1.mzXML Peak height,10_QC.mzXML Peak height,21_QC.mzXML Peak height,37_Brote_27_8 mg_1.mzXML Peak height,44_QC.mzXML Peak height,52_Brote_14_5mg_3.mzXML Peak height,17_Brote_33_5 mg_3.mzXML Peak height,39_Callo_52_9mg_1.mzXML Peak height,54_Brote_44_2 mg_1.mzXML Peak height,28_Brote_24_ 8mg_3.mzXML Peak height,27_Brote_12_5mg_2.mzXML Peak height,15_Brote_76_08mg_1.mzXML Peak height,19_Brote_22_3mg_2.mzXML Peak height,20_Brote_6_6mg_1.mzXML Peak height,53_Brote_24_ 8mg_2.mzXML Peak height,43_Brote_33_5 mg_2.mzXML Peak height,59_Callo_40_2mg_2.mzXML Peak height,40_Brote_6_6mg_2.mzXML Peak height,
1720,118.02131226503246,53.73136,,,,,,,,,,,0,0,553.0634,0,519.9353,0,0,540.19257,0,531.222,0,0,0,654.9359,0,623.8536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632.7637,0,783.5195,0,0,0,0,482.31808,0,0,0,0,0,0,608.1909,0,0,0,0,0,0,0,0,0,0,0,804.6175,
1608,118.02463689351397,53.66375,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536.3622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627.2288,0,0,747.7483,0,551.0111,0,0,
1039,118.02502655369994,53.13,,,,,,,,,,,0,0,0,0,0,982.9398,0,0,0,0,0,0,0,0,0,0,0,0,899.1873,0,0,0,0,0,0,0,0,582.981,0,0,0,0,0,0,0,0,0,0,642.23505,0,402.94574,0,0,0,0,0,579.2599,0,0,0,0,0,0,0,0,0,0,
262,118.02680268732267,50.993332,,,,,,,,,,,0,0,0,0,0,0,0,0,647.70154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702.033,0,0,0,0,678.49884,0,0,0,
1390,118.02733055666988,53.481018,,,,,,,,,,,0,0,625.6064,0,537.42596,0,0,0,0,573.016,587.29877,0,0,594.8718,525.8715,556.7999,478.49362,0,783.8153,483.26938,592.49066,571.5894,664.2004,620.87384,0,0,695.2321,642.45404,579.7068,0,712.43677,0,763.1644,589.8032,0,502.14548,511.51257,0,609.33276,595.67017,437.1651,602.6437,0,567.9846,676.5195,0,600.12946,0,0,677.78687,0,562.1246,801.0497,0,588.6054,0,815.4691,
1241,118.03191128954177,53.353996,,,,,,,,,,,0,0,558.98364,0,0,617.4469,0,0,0,0,0,0,0,601.5855,0,0,0,0,0,472.68094,0,0,0,0,0,0,0,0,0,0,631.04706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
474,118.03200786638119,52.395008,,,,,,,,,,,0,0,0,0,0,0,0,0,920.77637,0,509.74664,0,0,0,0,0,475.24484,0,642.80615,0,569.527,0,0,0,0,0,648.8349,0,555.0046,0,0,590.6659,0,592.62634,0,497.75317,518.60345,493.41647,0,584.7339,0,584.41583,0,577.48315,0,0,0,556.7637,929.0942,0,0,0,0,924.37103,0,0,0,
1821,118.03318122082153,53.851665,,,,,,,,,,,0,0,0,0,0,0,0,0,633.53546,0,0,0,0,0,0,0,0,0,0,0,0,0,591.87054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646.4586,0,0,0,
1915,118.0333803224658,53.944164,,,,,,,,,,,0,0,0,0,522.3233,0,0,0,0,0,0,0,0,0,0,528.83,0,0,0,0,0,0,0,0,0,0,620.82184,618.3223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629.015,0,0,0,0,0,0,770.6551,
815,118.03411960883813,52.915237,,,,,,,,,,,0,0,509.26218,0,0,0,0,0,0,590.3828,597.2789,0,0,0,0,0,743.5342,0,0,480.51944,0,542.4312,590.6136,0,0,0,626.79535,0,524.00525,0,0,0,994.45703,0,0,746.3119,786.9971,773.0719,0,0,582.6535,856.5185,0,841.8581,639.7872,0,0,0,0,0,0,549.4616,1019.4972,0,564.7336,0,1044.2909,
581,118.03744356751001,52.642498,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.64172,0,0,0,0,0,599.0896,0,0,0,0,0,525.94476,0,0,0,707.61914,0,0,473.22195,0,0,0,0,0,0,0,566.084,587.0984,0,0,518.7738,670.1876,0,0,0,764.57733,0,0,0,0,
1846,119.00123356649323,53.87,,,,,,,,,,,0,0,0,0,0,0,0,0,3068.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322.6394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2926.2747,0,0,0,
1979,119.00321595323776,53.960796,,,,,,,,,,,0,1987.3423,1867.4136,1560.4384,0,0,2190.8894,0,0,0,2228.491,0,1874.6838,0,2530.6724,0,2439.6462,1878.4198,0,1914.712,0,0,0,2881.0896,2284.2332,2371.2969,0,2584.8218,2414.9988,1937.2024,0,0,2521.9585,0,2208.135,2419.034,2597.612,0,0,2472.0452,1692.0817,0,2291.2253,0,0,0,2537.785,0,0,0,2043.8441,0,0,0,0,0,0,
1716,119.00401010388057,53.72919,,,,,,,,,,,2571.1145,2378.8157,0,1531.8467,2432.128,0,0,0,2731.4592,0,2246.0125,1266.0627,0,0,2547.2769,3304.9624,2420.7366,1943.7031,0,0,0,0,0,0,0,0,0,0,0,0,2458.5234,2496.2979,2570.3733,0,0,2298.7004,2533.1897,2417.3835,2586.8293,0,1657.7672,0,2190.9785,0,2603.0503,0,0,0,2718.3953,0,0,0,3145.9915,2742.4456,0,0,3129.3777,
1412,119.00562095633951,53.4848,,,,,,,,,,,2484.0457,1967.037,2380.1167,1556.9497,2432.08,2518.0315,2344.0867,2494.531,0,2559.2173,2699.4116,0,1972.2229,2657.623,2695.5322,2377.5947,2517.111,1897.2455,0,1917.2979,0,2482.6965,2973.7554,2979.507,0,2487.386,3178.2852,2992.1248,2833.389,2152.7568,2664.651,2588.1707,2817.7605,2782.997,2287.0503,0,2618.2935,0,2769.763,2856.6577,1719.9529,3050.918,2484.021,2878.13,3137.7002,2066.5178,2716.8296,2900.3564,0,2717.333,2107.1648,2701.6182,3495.675,0,2733.3809,2234.0571,3395.7954,
981,119.00813112512651,53.111664,,,,,,,,,,,0,0,0,0,0,2791.7668,0,0,0,0,0,0,0,0,0,0,0,0,3033.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635.1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
502,119.00942004364293,52.398335,,,,,,,,,,,0,0,0,0,0,0,0,0,2999.4304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2795.347,0,0,0,0,2865.2153,0,0,0,
875,119.01311318789152,52.9975,,,,,,,,,,,0,0,0,0,0,2172.3945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2763.7322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955.2034,2544.9785,0,0,0,0,0,
784,119.0166976258434,52.912807,,,,,,,,,,,0,0,1965.2988,2157.3723,0,2210.1882,0,0,0,0,2340.644,0,0,0,0,0,3562.7388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3514.1052,0,0,3321.4966,3629.9062,3155.6587,2555.004,0,2303.5383,3934.1948,0,3753.3894,2781.0837,0,0,0,0,0,0,0,4114.1885,0,0,0,4024.5361,
1536,119.99869532003372,53.578335,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583.28345,0,0,0,0,0,0,0,0,0,0,0,654.97644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.1589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2005,120.00261470621524,53.961872,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516.50244,0,0,0,0,0,565.9696,0,0,0,523.0111,0,0,0,579.83624,0,0,0,640.1124,0,524.8235,0,560.53577,0,0,0,0,0,0,595.51715,0,0,
1712,120.0059121334559,53.728073,,,,,,,,,,,0,430.15625,0,0,0,0,0,0,0,0,0,0,0,592.3576,0,620.2073,0,0,0,0,594.65314,0,0,0,0,0,0,0,0,0,0,0,674.2667,0,0,503.11636,0,561.8388,0,0,434.31317,0,0,0,599.14777,0,0,0,0,630.78815,0,0,737.76526,598.11444,0,0,712.28046,
1833,120.00849816622426,53.863,,,,,,,,,,,0,0,0,0,0,0,0,0,701.3576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.11606,0,0,0,0,565.4211,0,0,0,0,0,0,0,0,646.068,0,0,0,0,687.58844,0,0,0,
1417,120.0170296934312,53.485104,,,,,,,,,,,623.99445,445.0974,678.7215,437.15625,592.1922,687.80286,588.2586,586.17456,0,683.6587,716.05066,0,0,580.3197,598.6489,549.7368,532.09576,0,0,0,0,563.76624,722.3799,683.1131,562.69434,596.74304,784.1579,735.28735,739.8794,561.7774,590.9235,613.7601,837.06244,727.37335,536.5149,534.41486,571.3838,564.0729,672.10626,729.05853,485.65088,697.08466,579.12225,673.3498,805.52795,539.05035,741.38477,0,645.1726,674.38116,603.9585,655.45966,919.4485,582.00165,664.75354,494.77737,905.4351,
507,120.02306773600624,52.405,,,,,,,,,,,0,0,0,0,0,0,0,0,646.7944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607.65607,0,0,0,0,651.7999,0,0,0,
598,120.02598787314196,52.644547,,,,,,,,,,,558.7414,620.1363,0,0,616.1566,0,575.7297,623.38116,771.15857,0,521.3648,0,0,586.50214,668.96014,559.7565,646.6652,0,0,0,628.49426,0,685.29553,688.6764,561.93463,576.2073,738.25006,611.80975,639.5338,495.94476,595.4819,598.5662,0,781.89734,557.5662,659.6185,662.9271,592.5711,644.1471,755.18896,0,680.33606,641.12195,728.9886,728.20953,0,655.6581,662.254,702.8833,655.21344,539.3207,578.642,734.323,735.525,685.1769,617.06213,769.18634,
1196,120.02611393047928,53.323997,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555.0226,675.915,635.38605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657.6724,0,0,0,0,0,0,0,0,512.78455,0,0,0,0,0,0,
881,120.02726914074758,53.00125,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576.1282,0,0,618.8951,0,0,0,0,0,0,410.7329,0,0,0,0,0,0,0,0,0,518.81433,0,0,0,0,0,0,
782,120.02949480678797,52.91279,,,,,,,,,,,568.222,435.1422,675.1131,861.09644,590.6842,750.64856,0,582.6718,571.4142,669.5368,721.9163,0,0,596.3501,647.6992,0,1348.3969,0,689.24713,0,626.80286,572.2602,745.60443,668.86206,0,524.2854,682.43677,0,583.9542,500.01144,631.21246,638.29095,1515.2733,0,540.4691,1342.8401,1485.8405,1153.1802,702.6312,585.73846,909.41223,1457.7538,560.4093,1509.8179,814.3959,578.43835,591.8761,0,0,666.5979,548.6384,647.4498,1589.4161,0,689.09906,462.7836,1612.2648,
2008,121.02809942963502,53.96214,,,,,,,,,,,0,640.33374,0,0,0,0,0,0,0,0,0,0,0,0,977.5237,0,0,695.04285,0,0,0,0,0,0,0,0,0,0,917.2962,0,0,0,0,0,0,750.33606,0,733.3688,0,939.30206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
984,121.03397664172364,53.12643,,,,,,,,,,,0,0,0,527.94183,0,2726.6497,0,0,985.9709,0,0,0,853.0896,0,0,0,0,0,2249.5085,0,0,0,0,0,0,0,1028.632,1036.1249,0,821.22363,0,0,0,0,0,0,887.221,0,1191.9133,0,697.74176,1020.83167,0,0,0,0,0,0,0,1119.8827,0,0,0,1015.0474,0,0,0,
491,121.04034304946522,52.396667,,,,,,,,,,,0,0,0,0,0,0,0,0,1099.8486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042.9673,0,0,0,0,1104.4282,0,0,0,
890,121.041116479521,53.003098,,,,,,,,,,,1577.6783,1017.7257,838.01245,596.62634,1309.3043,1765.7156,723.5417,1099.6702,0,1556.1537,958.5348,0,883.2602,906.50995,1572.4237,798.2148,0,941.71594,1491.9229,906.1363,1437.6548,1395.3972,1814.758,1074.0742,860.0752,943.54266,0,1095.0657,787.2599,954.3465,1026.2858,0,1137.3563,1170.1498,1109.0076,0,0,777.41125,1361.3743,0,0,0,1405.7598,0,1054.0775,1310.9396,1137.4835,835.93884,0,977.018,1432.8685,1704.2638,0,0,1642.5884,714.92255,0,
1691,121.04249352235087,53.712498,,,,,,,,,,,0,0,0,523.2713,0,0,0,0,0,0,0,0,0,883.2893,0,829.69824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938.6241,0,1148.0736,0,0,0,0,0,0,0,0,0,0,0,920.7921,0,0,0,0,0,0,0,0,0,0,0,0,
1386,121.04325261943191,53.480515,,,,,,,,,,,1015.20886,691.9804,1159.1517,624.97876,949.2308,0,921.0729,1090.015,0,1169.6633,1240.0787,0,1117.7653,910.99347,1023.24646,802.40735,927.1987,728.0268,0,932.74927,0,1058.1389,1384.7518,1171.1046,1008.4021,1031.1948,1607.555,1317.4576,1368.6182,1036.4904,976.62604,990.9928,1514.5599,1335.2622,924.9356,862.41907,1114.3119,910.3972,1447.5872,1407.301,739.1285,1144.9235,1006.29224,1252.1615,1506.3298,1004.2527,1540.8564,0,0,1130.3995,1151.2988,1064.1833,1773.3203,0,1280.9493,784.8607,1695.4377,
594,121.04426895868066,52.64401,,,,,,,,,,,0,807.5662,0,0,884.9513,0,734.77704,0,1205.8379,0,815.5145,0,0,844.80286,859.26086,796.37036,855.1128,681.984,0,0,0,0,0,1005.7074,0,0,1068.7294,0,850.4096,0,0,869.6875,0,0,703.4083,900.43445,0,790.6741,852.44037,899.77246,0,0,829.4773,0,925.6087,0,0,891.06213,1125.6624,0,0,0,0,1075.3752,0,784.35046,0,
1853,121.04644813950615,53.871662,,,,,,,,,,,0,0,0,0,0,0,0,0,1338.7966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.72345,0,0,0,0,1308.353,0,0,0,
674,121.04678264946484,52.816593,,,,,,,,,,,0,0,0,0,995.35535,0,836.7097,1064.7306,1030.2897,1057.8572,0,0,0,0,0,0,0,557.8307,0,0,0,913.4658,1273.829,0,933.7666,943.53284,1102.9647,1054.2928,878.02094,0,0,0,0,1259.5531,761.8068,0,956.49524,0,0,952.9202,0,0,0,0,0,806.4374,1092.1732,921.4926,1060.5289,0,1003.4067,0,1468.9519,1020.5554,0,788.4508,0,
1248,121.0517367086055,53.35583,,,,,,,,,,,0,0,0,0,0,0,0,952.51685,0,0,0,0,0,836.6803,0,0,0,0,0,0,0,876.89343,1228.2053,0,810.3838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836.9961,0,0,0,0,0,0,0,0,0,0,0,
775,121.05268646753294,52.912033,,,,,,,,,,,1023.10004,575.203,936.38934,1199.6431,0,1313.355,0,0,0,1138.5985,1182.1151,0,841.2112,848.1805,886.0026,826.67865,1891.5093,0,1046.103,884.815,932.81335,1014.2017,1370.0347,984.4812,814.01733,903.5302,0,997.7104,0,848.82117,1001.2324,933.1769,2166.2822,0,732.62897,1841.5757,2096.428,1660.2655,922.01276,0,1361.8046,2078.0142,813.06177,2288.3865,1136.6499,984.7221,0,0,0,1101.6113,1085.103,1003.8807,2521.052,0,1140.6086,0,2345.711,
202,121.06234083372189,50.489002,,,,,,,,,,,0,0,0,0,0,0,984.0415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808.5309,0,0,0,0,1182.8229,0,0,0,0,0,966.9892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894.08826,0,
1033,122.04548421122303,53.126564,,,,,,,,,,,0,0,404.77835,0,0,1702.337,0,0,0,0,0,0,444.75974,0,0,0,0,0,1436.287,451.94247,0,441.60184,0,568.1608,0,0,535.14417,572.8042,0,460.82675,0,461.23178,0,0,0,0,459.12552,0,630.50964,0,0,554.69434,0,0,0,0,0,0,0,629.67377,0,0,712.66754,0,0,0,0,
145,122.04558318764806,50.468334,,,,,,,,,,,439.5796,0,0,0,0,0,0,656.53906,0,656.4557,0,0,575.99475,0,434.52206,0,0,0,0,630.6126,0,592.8568,0,740.3642,596.6499,717.67145,0,765.36255,429.0121,576.14417,0,665.8872,820.3602,751.9902,0,0,0,0,0,414.44,0,0,0,0,0,418.1883,910.63354,556.3831,0,741.7558,0,0,850.8843,0,553.1965,0,800.9166,
399,122.04813140933933,52.054207,,,,,,,,,,,0,0,686.9251,0,0,0,0,510.81595,0,0,755.0369,0,435.74045,0,0,0,0,0,0,533.38214,0,0,0,572.6767,526.0909,534.1164,0,539.82056,0,0,0,469.16867,773.15,608.68945,0,0,438.78162,0,0,0,0,506.71527,0,0,846.3459,0,635.46484,577.70905,0,562.94147,0,0,0,0,0,0,776.4858,
1311,122.05442338165419,53.46462,,,,,,,,,,,464.46225,0,538.75745,0,0,1602.2795,0,497.22916,0,558.0036,575.74176,0,921.25305,0,430.20398,0,427.2406,0,0,525.1981,0,519.3302,728.2978,651.83527,439.42465,529.74634,873.9294,775.95325,675.662,684.7601,0,510.78262,704.62506,1062.7894,0,0,505.40765,415.8493,1213.1255,708.21936,409.7823,677.5181,0,617.36676,596.4175,505.2674,1071.1052,0,551.9356,685.4619,593.6048,481.78848,747.6185,476.40765,603.6113,0,688.4544,
897,122.05850066045193,53.004005,,,,,,,,,,,611.10266,0,0,0,0,797.6992,0,475.5247,0,709.3524,429.61523,0,454.4495,0,547.61456,0,0,0,634.1121,0,533.92285,593.7859,697.406,0,402.53775,427.64825,0,0,0,0,0,0,0,0,0,0,0,0,510.56326,411.90945,0,0,0,0,505.83655,556.3109,0,0,0,0,594.5972,716.14386,0,0,680.4848,0,0,
452,122.06004788896063,52.390007,,,,,,,,,,,0,0,0,0,0,0,0,0,539.94543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531.47595,0,456.11606,0,0,482.8362,0,0,0,0,0,0,0,406.9075,0,0,0,0,0,0,0,0,521.4508,0,0,0,0,517.10986,0,0,0,
793,122.06339882694546,52.913696,,,,,,,,,,,0,0,480.39914,0,0,713.5894,0,0,0,0,519.99054,0,451.29486,0,0,0,622.22363,0,0,441.07224,0,444.27527,638.31805,0,0,0,0,0,0,438.85028,0,452.21902,919.5721,0,0,615.73224,704.5881,527.4096,0,0,547.4551,817.31024,0,764.1471,527.5453,498.0111,0,0,0,0,534.7643,487.28604,1068.2827,0,0,0,941.74176,
562,122.06551790177268,52.639164,,,,,,,,,,,0,0,0,0,0,0,0,480.1971,518.7855,0,0,0,0,0,420.24582,0,0,0,0,0,0,0,0,0,0,0,0,0,432.93167,452.6051,0,0,0,541.61194,0,416.27133,0,0,0,462.62274,0,0,0,0,0,0,0,0,579.0899,0,529.54694,0,0,540.1919,0,0,622.47076,
659,122.06786357286497,52.791668,,,,,,,,,,,0,0,0,0,0,0,0,471.2975,589.54987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.9402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519.8013,0,526.79504,0,0,613.8457,0,0,0,
1865,122.06845358166454,53.873333,,,,,,,,,,,0,0,0,0,0,0,0,0,891.07587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568.45276,0,0,0,0,882.1592,0,0,0,
746,122.07722445535528,52.845,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.83197,0,550.68616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528.10754,0,0,0,0,0,0,0,0,0,0,
1232,122.07767948032811,53.35,,,,,,,,,,,0,0,0,0,0,0,0,0,0,534.94965,0,0,0,0,0,0,0,0,0,0,0,0,631.87805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423.62308,0,0,0,0,0,488.24518,0,0,0,0,0,
148,123.04800857389975,50.474995,,,,,,,,,,,0,0,0,422.7326,723.4554,0,1000.7025,961.3083,0,0,0,0,744.91797,0,559.5224,0,495.5152,0,0,774.8826,0,719.06506,0,963.46844,918.4299,982.45276,0,1040.014,762.71265,701.14026,0,869.67993,1172.0288,1325.1602,554.9516,0,0,0,652.7365,836.71295,0,0,607.36975,0,0,0,1274.5538,865.4926,0,1002.85,0,0,1211.645,0,0,808.5077,1159.8862,
398,123.05398792898995,52.053997,,,,,,,,,,,0,0,811.10394,411.20724,0,0,0,733.3763,0,0,871.8539,0,0,0,0,0,0,0,0,658.3936,0,0,0,692.5972,645.31775,678.46844,0,0,0,0,0,648.88495,889.49066,0,0,0,0,0,0,0,0,0,0,0,1054.3063,0,825.58057,697.188,0,0,0,0,0,0,0,514.21216,978.3187,
1926,123.0582292802871,53.954376,,,,,,,,,,,0,0,0,0,587.3609,0,0,0,0,0,0,0,0,0,651.8307,0,0,0,0,0,0,0,0,0,0,0,825.65936,0,700.3099,0,0,0,0,0,0,0,0,489.26675,0,734.4858,0,0,580.0945,0,0,0,0,0,0,0,0,0,0,0,0,414.03235,0,
1863,123.06321576655043,53.873123,,,,,,,,,,,0,0,0,0,0,0,0,0,2855.882,0,0,0,0,0,0,0,564.01306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616.8718,682.9611,468.81366,0,0,0,0,0,805.43445,0,0,0,0,1346.2766,0,0,0,0,2764.9058,0,0,0,
1218,123.06383445318008,53.342854,,,,,,,,,,,0,0,0,0,0,0,0,0,0,725.3635,0,0,0,0,0,0,0,0,0,0,0,600.38477,888.79926,0,578.0147,0,0,0,0,0,662.01276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613.18146,0,0,0,722.77997,0,0,0,0,0,0,0,
339,123.06595891854391,51.38125,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,587.69696,0,609.77606,0,0,920.5881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768.187,0,0,0,0,0,0,0,0,0,
990,123.0674353938573,53.11333,,,,,,,,,,,0,0,0,0,0,908.93494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737.38116,0,0,0,0,0,0,0,0,0,0,0,0,469.46255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1383,123.0679642093751,53.479668,,,,,,,,,,,684.59106,0,736.46356,422.6414,617.03955,0,492.7339,749.3949,0,739.00555,796.0755,0,629.3236,0,674.8428,553.6911,484.56586,0,0,0,0,655.0765,928.33575,748.9771,654.0007,621.9127,984.9938,787.60345,767.6345,683.7963,667.4897,0,980.26416,871.65186,476.01373,479.8712,674.509,473.2357,749.77704,824.3086,524.58093,744.77997,607.4982,787.3743,822.08923,614.31055,804.47925,1125.0107,0,770.1239,730.373,723.30927,1204.1183,0,762.5116,445.47467,1031.2275,
687,123.06981051326234,52.81814,,,,,,,,,,,717.56067,0,0,0,682.9216,0,634.15594,805.5724,1510.2817,815.9817,612.79175,0,0,0,558.82904,533.32135,528.10754,0,0,637.91174,0,710.4119,915.99805,735.58386,691.6724,738.27234,828.135,836.3416,681.76495,0,672.3076,623.51227,914.79504,973.9366,552.07324,514.7561,686.883,454.9212,0,784.8951,0,0,602.0605,795.2929,644.31384,649.3004,898.98694,706.3429,1039.2638,720.1013,812.29913,695.5825,1151.3119,1439.1667,798.64136,594.4299,962.89246,
893,123.07179974016456,53.003185,,,,,,,,,,,657.8807,0,0,0,0,942.0412,0,0,0,785.879,0,0,613.06146,0,568.661,0,0,0,0,0,0,636.93005,928.323,0,0,0,0,0,0,0,669.1232,0,0,0,0,0,0,0,0,0,494.3047,0,0,0,0,0,0,0,0,0,747.5969,725.77704,0,0,0,0,0,
1662,123.07214295308965,53.701664,,,,,,,,,,,0,0,590.66364,0,0,0,0,0,879.35565,0,635.7551,0,0,835.2733,0,781.2707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714.24585,0,0,0,0,0,0,0,591.3419,0,0,0,0,0,654.4397,0,0,0,861.3985,0,0,0,0,0,0,0,0,
1089,123.07244877112268,53.17375,,,,,,,,,,,0,0,0,0,0,0,487.9402,0,1099.5367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894.4714,0,0,0,0,1164.931,0,0,0,
769,123.07283097071145,52.91126,,,,,,,,,,,638.5698,0,630.7545,706.8228,573.305,1022.22034,0,688.22424,0,745.3341,703.8016,0,607.32007,583.17096,0,0,1005.91437,0,0,0,0,635.26776,953.06604,0,0,591.3671,784.7708,0,0,0,0,0,1330.1732,0,0,1008.42303,1163.6848,955.4799,570.7411,0,852.8496,1180.2468,530.2916,1387.6198,750.38837,634.8905,0,0,0,694.7748,725.47235,688.3978,1548.9172,0,824.7676,0,1462.2965,
